"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SWE","HEALTHEXP","COMPULSORY","USD_CAP","A","1984",1019.575,
"SWE","HEALTHEXP","COMPULSORY","USD_CAP","A","1985",1001.523,
"SWE","HEALTHEXP","COMPULSORY","USD_CAP","A","1986",1033.212,
"SWE","HEALTHEXP","COMPULSORY","USD_CAP","A","1987",1106.214,
"SWE","HEALTHEXP","COMPULSORY","USD_CAP","A","1988",1160.606,
"SWE","HEALTHEXP","COMPULSORY","USD_CAP","A","1989",1261.314,
"SWE","HEALTHEXP","COMPULSORY","USD_CAP","A","1990",1184.061,
"SWE","HEALTHEXP","COMPULSORY","USD_CAP","A","1991",1151.029,
"SWE","HEALTHEXP","COMPULSORY","USD_CAP","A","1992",1338.913,
"SWE","HEALTHEXP","COMPULSORY","USD_CAP","A","1993",1328.579,"B"
"SWE","HEALTHEXP","COMPULSORY","USD_CAP","A","1994",1322.734,
"SWE","HEALTHEXP","COMPULSORY","USD_CAP","A","1995",1380.129,
"SWE","HEALTHEXP","COMPULSORY","USD_CAP","A","1996",1473.807,
"SWE","HEALTHEXP","COMPULSORY","USD_CAP","A","1997",1467.893,
"SWE","HEALTHEXP","COMPULSORY","USD_CAP","A","1998",1550.466,
"SWE","HEALTHEXP","COMPULSORY","USD_CAP","A","1999",1682.213,
"SWE","HEALTHEXP","COMPULSORY","USD_CAP","A","2000",1877.384,
"SWE","HEALTHEXP","COMPULSORY","USD_CAP","A","2001",1975.924,"B"
"SWE","HEALTHEXP","COMPULSORY","USD_CAP","A","2002",2183.617,
"SWE","HEALTHEXP","COMPULSORY","USD_CAP","A","2003",2226.876,
"SWE","HEALTHEXP","COMPULSORY","USD_CAP","A","2004",2295.193,
"SWE","HEALTHEXP","COMPULSORY","USD_CAP","A","2005",2314.689,
"SWE","HEALTHEXP","COMPULSORY","USD_CAP","A","2006",2475.468,
"SWE","HEALTHEXP","COMPULSORY","USD_CAP","A","2007",2646.55,
"SWE","HEALTHEXP","COMPULSORY","USD_CAP","A","2008",2810.711,
"SWE","HEALTHEXP","COMPULSORY","USD_CAP","A","2009",2846.159,
"SWE","HEALTHEXP","COMPULSORY","USD_CAP","A","2010",2821.705,
"SWE","HEALTHEXP","COMPULSORY","USD_CAP","A","2011",3765.42,"B"
"SWE","HEALTHEXP","COMPULSORY","USD_CAP","A","2012",3923.28,
"SWE","HEALTHEXP","COMPULSORY","USD_CAP","A","2013",3961.169,
"SWE","HEALTHEXP","COMPULSORY","USD_CAP","A","2014",4070.042,
"SWE","HEALTHEXP","COMPULSORY","USD_CAP","A","2015",4189.643,
"SWE","HEALTHEXP","COMPULSORY","USD_CAP","A","2016",4210.547,
"SWE","HEALTHEXP","COMPULSORY","USD_CAP","A","2017",4406.035,
"SWE","HEALTHEXP","COMPULSORY","USD_CAP","A","2018",4569.494,"P"
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","1970",44.13,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","1971",45.777,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","1972",49.318,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","1973",54.671,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","1974",45.851,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","1975",53.169,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","1976",59.3,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","1977",60.426,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","1978",63.341,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","1979",69.038,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","1980",71.822,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","1981",84.475,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","1982",92.513,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","1983",97.225,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","1984",101.982,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","1985",118.072,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","1986",120.784,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","1987",128.488,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","1988",140.987,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","1989",150.407,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","1990",304.153,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","1991",327.92,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","1992",196.753,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","1993",192.344,"B"
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","1994",194.559,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","1995",212.92,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","1996",216.099,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","1997",240.345,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","1998",257.308,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","1999",277.146,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2000",317.424,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2001",438.213,"B"
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2002",473.25,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2003",469.947,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2004",498.187,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2005",516.545,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2006",550.585,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2007",586.768,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2008",622.955,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2009",626.419,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2010",624.311,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2011",719.006,"B"
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2012",770.637,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2013",789.328,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2014",812.081,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2015",837.689,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2016",838.329,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2017",858.364,
"SWE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2018",877.615,"P"
"CHE","HEALTHEXP","COMPULSORY","PC_GDP","A","1995",4.979,"B"
"CHE","HEALTHEXP","COMPULSORY","PC_GDP","A","1996",5.275,
"CHE","HEALTHEXP","COMPULSORY","PC_GDP","A","1997",5.327,
"CHE","HEALTHEXP","COMPULSORY","PC_GDP","A","1998",5.403,
"CHE","HEALTHEXP","COMPULSORY","PC_GDP","A","1999",5.529,
"CHE","HEALTHEXP","COMPULSORY","PC_GDP","A","2000",5.474,
"CHE","HEALTHEXP","COMPULSORY","PC_GDP","A","2001",5.812,
"CHE","HEALTHEXP","COMPULSORY","PC_GDP","A","2002",6.256,
"CHE","HEALTHEXP","COMPULSORY","PC_GDP","A","2003",6.503,
"CHE","HEALTHEXP","COMPULSORY","PC_GDP","A","2004",6.529,
"CHE","HEALTHEXP","COMPULSORY","PC_GDP","A","2005",6.556,
"CHE","HEALTHEXP","COMPULSORY","PC_GDP","A","2006",6.172,
"CHE","HEALTHEXP","COMPULSORY","PC_GDP","A","2007",6.075,
"CHE","HEALTHEXP","COMPULSORY","PC_GDP","A","2008",6.243,
"CHE","HEALTHEXP","COMPULSORY","PC_GDP","A","2009",6.691,
"CHE","HEALTHEXP","COMPULSORY","PC_GDP","A","2010",6.609,
"CHE","HEALTHEXP","COMPULSORY","PC_GDP","A","2011",6.71,
"CHE","HEALTHEXP","COMPULSORY","PC_GDP","A","2012",7.027,
"CHE","HEALTHEXP","COMPULSORY","PC_GDP","A","2013",7.254,
"CHE","HEALTHEXP","COMPULSORY","PC_GDP","A","2014",7.268,
"CHE","HEALTHEXP","COMPULSORY","PC_GDP","A","2015",7.53,
"CHE","HEALTHEXP","COMPULSORY","PC_GDP","A","2016",7.672,
"CHE","HEALTHEXP","COMPULSORY","PC_GDP","A","2017",7.852,
"CHE","HEALTHEXP","COMPULSORY","PC_GDP","A","2018",7.76,"E"
"CHE","HEALTHEXP","VOLUNTARY","PC_GDP","A","1995",4.342,"B"
"CHE","HEALTHEXP","VOLUNTARY","PC_GDP","A","1996",4.425,
"CHE","HEALTHEXP","VOLUNTARY","PC_GDP","A","1997",4.393,
"CHE","HEALTHEXP","VOLUNTARY","PC_GDP","A","1998",4.428,
"CHE","HEALTHEXP","VOLUNTARY","PC_GDP","A","1999",4.432,
"CHE","HEALTHEXP","VOLUNTARY","PC_GDP","A","2000",4.369,
"CHE","HEALTHEXP","VOLUNTARY","PC_GDP","A","2001",4.42,
"CHE","HEALTHEXP","VOLUNTARY","PC_GDP","A","2002",4.385,
"CHE","HEALTHEXP","VOLUNTARY","PC_GDP","A","2003",4.433,
"CHE","HEALTHEXP","VOLUNTARY","PC_GDP","A","2004",4.475,
"CHE","HEALTHEXP","VOLUNTARY","PC_GDP","A","2005",4.266,
"CHE","HEALTHEXP","VOLUNTARY","PC_GDP","A","2006",4.042,
"CHE","HEALTHEXP","VOLUNTARY","PC_GDP","A","2007",3.941,
"CHE","HEALTHEXP","VOLUNTARY","PC_GDP","A","2008",3.908,
"CHE","HEALTHEXP","VOLUNTARY","PC_GDP","A","2009",4.118,
"CHE","HEALTHEXP","VOLUNTARY","PC_GDP","A","2010",4.09,
"CHE","HEALTHEXP","VOLUNTARY","PC_GDP","A","2011",4.059,
"CHE","HEALTHEXP","VOLUNTARY","PC_GDP","A","2012",4.031,
"CHE","HEALTHEXP","VOLUNTARY","PC_GDP","A","2013",4.06,
"CHE","HEALTHEXP","VOLUNTARY","PC_GDP","A","2014",4.226,
"CHE","HEALTHEXP","VOLUNTARY","PC_GDP","A","2015",4.355,
"CHE","HEALTHEXP","VOLUNTARY","PC_GDP","A","2016",4.549,
"CHE","HEALTHEXP","VOLUNTARY","PC_GDP","A","2017",4.494,
"CHE","HEALTHEXP","VOLUNTARY","PC_GDP","A","2018",4.423,"E"
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1995",53.419,"B"
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1996",54.381,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1997",54.801,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1998",54.96,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1999",55.506,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2000",55.614,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2001",56.802,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2002",58.794,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2003",59.463,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2004",59.333,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2005",60.581,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2006",60.423,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2007",60.653,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2008",61.5,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2009",61.905,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2010",61.771,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2011",62.307,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2012",63.547,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2013",64.115,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2014",63.23,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2015",63.357,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2016",62.779,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2017",63.601,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2018",63.696,"E"
"CHE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1995",46.581,"B"
"CHE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1996",45.619,
"CHE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1997",45.199,
"CHE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1998",45.04,
"CHE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1999",44.494,
"CHE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2000",44.386,
"CHE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2001",43.198,
"CHE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2002",41.206,
"CHE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2003",40.537,
"CHE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2004",40.667,
"CHE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2005",39.419,
"CHE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2006",39.577,
"CHE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2007",39.347,
"CHE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2008",38.5,
"CHE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2009",38.095,
"CHE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2010",38.229,
"CHE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2011",37.693,
"CHE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2012",36.453,
"CHE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2013",35.885,
"CHE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2014",36.77,
"CHE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2015",36.643,
"CHE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2016",37.221,
"CHE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2017",36.399,
"CHE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2018",36.304,"E"
"CHE","HEALTHEXP","COMPULSORY","USD_CAP","A","1995",1459.263,"B"
"CHE","HEALTHEXP","COMPULSORY","USD_CAP","A","1996",1575.211,
"CHE","HEALTHEXP","COMPULSORY","USD_CAP","A","1997",1649.761,
"CHE","HEALTHEXP","COMPULSORY","USD_CAP","A","1998",1723.313,
"CHE","HEALTHEXP","COMPULSORY","USD_CAP","A","1999",1808.217,
"CHE","HEALTHEXP","COMPULSORY","USD_CAP","A","2000",1941.237,
"CHE","HEALTHEXP","COMPULSORY","USD_CAP","A","2001",2121.902,
"CHE","HEALTHEXP","COMPULSORY","USD_CAP","A","2002",2398.693,
"CHE","HEALTHEXP","COMPULSORY","USD_CAP","A","2003",2448.224,
"CHE","HEALTHEXP","COMPULSORY","USD_CAP","A","2004",2559.983,
"CHE","HEALTHEXP","COMPULSORY","USD_CAP","A","2005",2614.983,
"CHE","HEALTHEXP","COMPULSORY","USD_CAP","A","2006",2659.372,
"CHE","HEALTHEXP","COMPULSORY","USD_CAP","A","2007",2899.344,
"CHE","HEALTHEXP","COMPULSORY","USD_CAP","A","2008",3139.664,
"CHE","HEALTHEXP","COMPULSORY","USD_CAP","A","2009",3269.55,
"CHE","HEALTHEXP","COMPULSORY","USD_CAP","A","2010",3271.462,
"CHE","HEALTHEXP","COMPULSORY","USD_CAP","A","2011",3412.657,
"CHE","HEALTHEXP","COMPULSORY","USD_CAP","A","2012",3683.115,
"CHE","HEALTHEXP","COMPULSORY","USD_CAP","A","2013",3967.575,
"CHE","HEALTHEXP","COMPULSORY","USD_CAP","A","2014",4071.423,
"CHE","HEALTHEXP","COMPULSORY","USD_CAP","A","2015",4283.246,
"CHE","HEALTHEXP","COMPULSORY","USD_CAP","A","2016",4358.241,
"CHE","HEALTHEXP","COMPULSORY","USD_CAP","A","2017",4545.428,
"CHE","HEALTHEXP","COMPULSORY","USD_CAP","A","2018",4660.415,"E"
"CHE","HEALTHEXP","VOLUNTARY","USD_CAP","A","1995",1272.473,"B"
"CHE","HEALTHEXP","VOLUNTARY","USD_CAP","A","1996",1321.398,
"CHE","HEALTHEXP","VOLUNTARY","USD_CAP","A","1997",1360.687,
"CHE","HEALTHEXP","VOLUNTARY","USD_CAP","A","1998",1412.287,
"CHE","HEALTHEXP","VOLUNTARY","USD_CAP","A","1999",1449.493,
"CHE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2000",1549.335,
"CHE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2001",1613.714,
"CHE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2002",1681.13,
"CHE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2003",1668.98,
"CHE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2004",1754.584,
"CHE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2005",1701.526,
"CHE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2006",1741.891,
"CHE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2007",1880.881,
"CHE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2008",1965.505,
"CHE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2009",2012.002,
"CHE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2010",2024.67,
"CHE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2011",2064.479,
"CHE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2012",2112.768,
"CHE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2013",2220.641,
"CHE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2014",2367.611,
"CHE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2015",2477.261,
"CHE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2016",2583.945,
"CHE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2017",2601.411,
"CHE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2018",2656.19,"E"
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","1979",0.51,"D"
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","1980",0.694,"D"
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","1981",0.276,"D"
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","1982",0.415,"D"
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","1983",0.366,"D"
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","1984",0.892,"D"
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","1985",0.724,
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","1986",0.725,
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","1987",0.7,
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","1988",1.023,
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","1989",1.294,
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","1990",1.467,
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","1991",1.752,"D"
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","1992",1.84,"D"
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","1993",1.789,"D"
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","1994",1.807,"D"
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","1995",1.721,"D"
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","1996",1.96,"D"
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","1997",2.191,"D"
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","1998",2.524,"D"
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","1999",2.679,"B"
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","2000",2.85,
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","2001",3.312,
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","2002",3.569,
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","2003",3.602,
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","2004",3.556,
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","2005",3.348,
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","2006",3.572,
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","2007",3.632,
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","2008",3.823,
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","2009",4.455,
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","2010",3.942,
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","2011",3.709,
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","2012",3.545,
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","2013",3.451,
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","2014",3.374,
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","2015",3.234,
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","2016",3.384,
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","2017",3.277,
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","2018",3.256,"E"
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","1979",1.784,"D"
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","1980",1.805,"D"
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","1981",2.299,"D"
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","1982",1.731,"D"
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","1983",1.828,"D"
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","1984",1.255,"D"
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","1985",0.766,
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","1986",1.109,
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","1987",1.196,
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","1988",1.051,
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","1989",0.981,
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","1990",0.983,
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","1991",1.034,"D"
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","1992",0.908,"D"
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","1993",0.906,"D"
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","1994",0.817,"D"
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","1995",0.727,"D"
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","1996",0.874,"D"
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","1997",0.869,"D"
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","1998",0.985,"D"
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","1999",1.786,"B"
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","2000",1.772,
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","2001",1.613,
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","2002",1.532,
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","2003",1.457,
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","2004",1.403,
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","2005",1.594,
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","2006",1.616,
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","2007",1.648,
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","2008",1.436,
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","2009",1.079,
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","2010",1.112,
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","2011",0.978,
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","2012",0.933,
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","2013",0.953,
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","2014",0.974,
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","2015",0.905,
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","2016",0.93,
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","2017",0.94,
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","2018",0.917,"E"
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1979",22.222,"D"
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1980",29.412,"D"
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1981",10.714,"D"
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1982",19.355,"D"
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1983",16.667,"D"
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1984",42.188,"D"
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1985",48.611,
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1986",39.535,
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1987",36.923,
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1988",49.322,
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1989",56.882,
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1990",59.879,
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1991",62.888,"D"
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1992",66.965,"D"
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1993",66.395,"D"
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1994",68.866,"D"
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1995",70.317,"D"
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1996",69.155,"D"
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1997",71.612,"D"
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1998",71.927,"D"
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1999",60.001,"B"
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2000",61.671,
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2001",67.251,
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2002",69.974,
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2003",71.207,
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2004",71.703,
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2005",67.746,
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2006",68.852,
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2007",68.783,
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2008",72.694,
