Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Pre-demographic dividend,PRE,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",ER.H2O.FWDM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.25,,,,
Pre-demographic dividend,PRE,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.05,,,,
Pre-demographic dividend,PRE,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,100.605088,104.3531512,112.5589282,117.9164215,124.4099628,127.30057,132.8396622,138.5363744,146.0949475,152.9940367,144.9461871,165.6776619,173.5681247,175.8374474,187.515158,193.712659,192.5886391,193.8463422,194.7788383,185.6471484,172.2960632,182.7572646,184.1100975,183.6690817,187.6215182,182.7883256,179.774797,175.1227543,173.6622311,169.3490987,178.301049,189.3939777,181.6384458,203.8823604,186.5489966,195.5879875,193.9859944,189.2319335,194.3171586,226.2503933,235.8389894,233.8856297,251.1419542,252.9392084,,,,,
Pre-demographic dividend,PRE,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,,,,,,,,,,,,19.82472384,19.01426639,18.28157078,14.47509025,12.94458934,11.86890404,17.42463365,20.64226993,19.87899824,25.07311957,25.14330476,27.79191872,32.33973654,36.01524566,34.19256333,36.00145667,33.94582102,29.71929794,27.64983192,29.36962329,28.22765637,32.53140359,32.11483479,31.89086056,33.83162573,33.2101536,30.80638054,29.43889367,29.17987157,29.80168525,28.97042154,27.99658421,26.99637224,29.01166792,12.88415454,10.37334733,11.23712876,11.53950254,10.2165555,15.23164965,16.76110199,18.25715828,18.84443067,17.61232475,14.70899378,,,,
Pre-demographic dividend,PRE,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pre-demographic dividend,PRE,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,,,,,,,,,,,,10.88167321,9.745885914,11.40140973,9.127076187,12.41603263,14.74752164,11.03134455,11.98093984,14.30955771,11.68423366,10.80357324,11.05483257,11.00575074,9.635948369,10.2034574,9.212074227,10.94175978,14.08353815,15.96305305,14.50688582,13.29157872,13.9647996,14.58871746,17.00466751,15.32357806,16.52266261,19.66917181,17.44038651,18.16699753,17.06722707,15.95323709,17.30298885,16.60323497,17.19562671,23.79510828,26.02135049,24.55642113,26.94640835,26.21060406,23.93650037,25.07388285,23.13169556,22.54729708,22.46323263,23.70981143,,,,
Pre-demographic dividend,PRE,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,,,,,,,,,,,,11.40415798,10.50726655,11.01323829,9.359064533,9.817924973,9.688544024,8.868898673,8.7185899,12.73478784,12.25556346,16.41430298,11.45170248,11.49261232,13.75115346,12.73532669,11.57746997,12.54177249,12.96415886,12.97835634,15.49750288,15.9831575,15.37251877,12.35402581,13.89042002,14.28366407,15.71843961,15.43330271,14.88922445,15.70999013,15.64352105,15.90060953,16.17333359,15.55862545,16.37415291,20.90518583,21.92901962,21.44185102,25.42614424,24.38565783,22.37548547,23.13726462,21.9373726,23.63878047,27.82247415,,,,,
Pre-demographic dividend,PRE,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,52.82746551,55.34287984,54.48650713,60.61962626,58.96942179,58.11787158,56.41201369,52.48331791,51.11229505,48.35530203,49.18308427,46.37605795,41.85771113,39.59237337,40.86576692,39.58082538,39.8924296,41.02517632,41.22522008,41.01388024,43.35973145,38.67479333,38.50807148,36.4785189,36.10224227,35.5332382,34.85381572,38.46034287,38.02991592,38.42576112,40.35398594,40.07020732,41.39832837,38.632671,43.83602472,42.096085,42.99884009,39.67871239,39.68769237,38.89143729,36.6209534,37.43875048,35.12131925,32.89586299,31.61138947,,,,
Pre-demographic dividend,PRE,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,,,,,,,,,,,,1.42511839,0.974111086,0.9872485057,1.003224077,0.9426488983,0.567093831,0.4782060693,0.2432810929,0.1009769636,0.3030492881,0.2865507575,0.2162224836,0.2482500166,0.2197332291,0.2196206654,0.1604841054,0.1776817985,0.1993933235,0.2017744971,0.1515664458,0.1798880465,0.1326094922,0.1093385982,0.09952564596,0.09755241412,0.09292338372,0.07032432166,0.07100308571,0.06752813441,0.2035402522,0.2133525637,0.2138071171,0.2073226612,0.1951145,0.1639884694,0.1360695927,0.1310940247,0.1308673649,0.1237094186,0.1143066921,0.1360738939,0.1393508686,0.1152415236,0.1082850653,0.09350729565,,,,
Pre-demographic dividend,PRE,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.090785323,6.494045872,7.075979497,7.412399431,7.09023023,6.783458079,7.323252039,6.899097467,7.68407906,8.076578529,5.692836221,5.675903443,,,
Pre-demographic dividend,PRE,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1137904461,1515994536,1491761564,1658890696,2104803667,2005173090,2299014586,2589871799,1716820207,1696982402,,,
Puerto Rico,PRI,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0.027254662,0.135102783,0.268160428,1.331822159,2.647646679,5.265682651,10.47464821,15.63003092,17.54764757,19.70702566,22.13073823,23.40005045,25.44241821,27.86,38,41.5,45.3,48,68.9999826,68.99999,,63.47,68.6438072,70.59787359,,
Puerto Rico,PRI,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.1222953,134.8290661,167.5614282,185.0781378,206.5137258,318.4414451,419.78632,283.0074337,384.6451172,
Puerto Rico,PRI,Secure Internet servers,IT.NET.SECR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354,496,609,665,730,1106,1430,941,1229,
Puerto Rico,PRI,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.066125457,0.620359313,1.487194477,2.369655624,3.256377053,4.145753881,5.038187781,11.81558257,13.3543072,15.40627084,15.68182016,16.20849229,17.16878937,17.67203139,20.83120658,20.92064725,20.86430083,20.03644563,
Puerto Rico,PRI,Fixed broadband subscriptions,IT.NET.BBND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2427,22732,54337,86303,118268,150233,182198,426310,480293,551520,558251,573225,601570,610334,704411,686851,660077,609027,
Puerto Rico,PRI,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,,,,,,,,,,,,,,,,8.538004666,9.541661686,10.41464758,11.35200285,12.39164697,13.36917861,14.4212085,14.95393649,15.65962338,16.93264361,18.18778559,19.42339345,20.97423372,22.82369314,24.10041211,28.86108005,30.06352079,31.59998593,31.26743984,31.95655954,33.52082128,34.87367384,34.69577699,34.6279955,35.37710368,35.41305983,35.10449838,34.83566427,33.19355561,30.52971357,28.57190845,28.64412299,28.00923033,26.31287638,25.18350971,24.88434542,23.20722635,19.97058168,18.86029628,23.84496849,24.04559136,24.77962307,24.77311929,23.13682476,
Puerto Rico,PRI,Fixed telephone subscriptions,IT.MLT.MAIN,,,,,,,,,,,,,,,,242900,276200,306800,340200,377400,413200,451600,473792,501400,547462,593500,639368,696100,763584,812998,982187,1032758,1096225,1095446,1130238,1195921,1254088,1256646,1261733,1294704,1299291,1288439,1276493,1212779,1111894,1037700,1038000,1012909,949377,905735,890820,826145,706274,660838,823527,813106,813546,783739,703266,
Puerto Rico,PRI,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,,0.118023378,0.260044907,0.343868965,0.598533008,0.972563011,1.72957117,2.711595811,4.947982566,8.044407371,9.148830618,10.13280602,15.91797741,22.23665562,35.92568466,44.3604821,44.94499401,46.77673718,50.73926292,54.88782834,60.67821446,67.23681955,70.49790578,75.41192368,81.95861213,87.31722952,86.23313763,88.04997234,92.91050221,94.77971136,99.05733105,107.1352326,109.563442,
Puerto Rico,PRI,Mobile cellular subscriptions,IT.CEL.SETS,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,,3917,8700,11600,20369,33410,60000,95000,175000,287000,329000,367000,580000,813800,1318099,1628161,1646932,1709062,1847927,1993465,2198845,2431512,2543587,2712220,2933988,3108372,3049697,3085146,3208824,3204993,3252176,3389402,3330286,
Puerto Rico,PRI,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1945636,1886028,1426220,1669170,1667868,1727389,1749565,1695258,,,,,,,,,,,,
Puerto Rico,PRI,Liner shipping connectivity index (maximum value in 2004 = 100),IS.SHP.GCNW.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.82,15.23,14.68,15.96,15.62,10.92,10.65,10.7,13.67,9.71,9.19,8.59,11.25,11.5,,
Puerto Rico,PRI,Rail lines (total route-km),IS.RRS.TOTL.KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"Railways, goods transported (million ton-km)",IS.RRS.GOOD.MT.K6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"Air transport, passengers carried",IS.AIR.PSGR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)",IQ.WEF.PORT.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.894736842,5.189180095,5.398628924,5.401928167,5.3,5.2,5.3,5.4,,,,,
Puerto Rico,PRI,"Trademark applications, resident, by count",IP.TMK.RSCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"Trademark applications, nonresident, by count",IP.TMK.NRCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"Industrial design applications, resident, by count",IP.IDS.RSCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,Public private partnerships investment in water and sanitation (current US$),IE.PPN.WATR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,Investment in transport with private participation (current US$),IE.PPI.TRAN.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,Investment in ICT with private participation (current US$),IE.PPI.ICTI.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,2897.578359,,,,,2683.626176,,,,,2520.182759,,,,,2298.709161,,,,,2166.316344,,,,,2062.84411,,,,,1980.376975,,,,,1888.584174,,,,,1856.839748,,,,,1876.819821,,,,,1953.507619,,2008.558155,,,,,
Puerto Rico,PRI,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,,,7.1,,,,,7.1,,,,,7.1,,,,,7.1,,,,,7.1,,,,,7.1,,,,,7.1,,,,,7.1,,,,,7.1,,,,,7.1,,,,,7.1,,7.1,,,,,
Puerto Rico,PRI,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.23380282,,,,,,,,,,12.06197183,,,,,14.06197183,,,,,14.32394366,,14.32394366,,,,,
Puerto Rico,PRI,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7976,,,,,,,,,,0.8564,,,,,0.9984,,,,,1.017,,,,,,,,,
Puerto Rico,PRI,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",ER.H2O.FWIN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.59,,,,,,,,,,78.36,,,,,76.5,,,,,75.85,,,,,,,,,
Puerto Rico,PRI,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",ER.H2O.FWDM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.51,,,,,,,,,,18.29,,,,,21.71,,,,,22.6,,,,,,,,,
Puerto Rico,PRI,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9,,,,,,,,,,3.365,,,,,1.776,,,,,1.543,,,,,,,,,
Puerto Rico,PRI,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People’s Rep.",PRK,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People’s Rep.",PRK,ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People’s Rep.",PRK,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
"Korea, Dem. People’s Rep.",PRK,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0.0393236567,,
"Korea, Dem. People’s Rep.",PRK,Secure Internet servers,IT.NET.SECR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,1,,
"Korea, Dem. People’s Rep.",PRK,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People’s Rep.",PRK,Fixed broadband subscriptions,IT.NET.BBND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People’s Rep.",PRK,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,,,,,,,,,,,,,,,,,,,,,,,,2.732507118,2.689598108,2.648692568,2.610039936,2.573077193,2.536999216,2.500780869,2.463897253,2.426106851,2.388070651,2.351189236,2.317176833,2.287042182,2.261068586,2.238612146,2.218598216,2.199592618,2.180637466,3.717636033,3.924684953,4.162697591,4.213590084,4.183371042,4.157163391,4.878385367,4.853941207,4.830454921,4.806745216,4.782479266,4.757940771,4.733348611,4.709114411,4.685545683,4.662619013,4.640220686,,
"Korea, Dem. People’s Rep.",PRK,Fixed telephone subscriptions,IT.MLT.MAIN,,,,,,,,,,,,,,,,,,,,,,,,500000,500000,500000,500000,500000,500000,500000,500000,500000,500000,500000,500000,500000,500000,500000,500000,500000,500000,860000,916000,980000,1000000,1000000,1000000,1180000,1180000,1180000,1180000,1180000,1180000,1180000,1180000,1180000,1180000,1180000,,
"Korea, Dem. People’s Rep.",PRK,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283527236,1.759427616,4.05294853,6.854660433,9.707375965,11.17416979,12.86539662,14.24864759,14.98240747,,
"Korea, Dem. People’s Rep.",PRK,Mobile cellular subscriptions,IT.CEL.SETS,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69261,431919,1000000,1700000,2420000,2800000,3240000,3606000,3810000,,
"Korea, Dem. People’s Rep.",PRK,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People’s Rep.",PRK,Liner shipping connectivity index (maximum value in 2004 = 100),IS.SHP.GCNW.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People’s Rep.",PRK,Rail lines (total route-km),IS.RRS.TOTL.KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5214,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People’s Rep.",PRK,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People’s Rep.",PRK,"Railways, goods transported (million ton-km)",IS.RRS.GOOD.MT.K6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People’s Rep.",PRK,"Air transport, passengers carried",IS.AIR.PSGR,,,,,,,,,,,165000,166000,,,,,,165000,166000,184000,192200,184400,185000,196000,197500,202000,200000,205000,217500,220400,222700,222700,235100,241800,241800,254000,254000,280000,64000,76700,82953,78805,84321,75046,93808,101313,105366,110634,108974,101237,73052,78558.86155,100113.3486,371004,90335.875,87082,94919,103560,103560,
"Korea, Dem. People’s Rep.",PRK,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,,,,,,,,1.700000048,1.799999952,2,2.200000048,1.899999976,1.899999976,2.400000095,2.400000095,2.400000095,2.599999905,2.700000048,2.900000095,3,3.099999905,3.099999905,3.099999905,3.099999905,3.099999905,3.299999952,3.299999952,3.900000095,1.5,1.600000024,1.758,1.565,1.737,1.824,2.134,2.198,2.286,2.423,2.292,1.989,1.619251323,1.364803735,2.786236959,3.039168,0.3423498789,0.288,0.230111998,0.251493238,0.251493238,
"Korea, Dem. People’s Rep.",PRK,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,,,,,,,,,,,7600,9100,,,,,,4900,4900,5500,5700,5600,5600,5400,5400,5500,5400,5500,5800,5800,5800,5800,6100,6100,6100,6400,6400,6900,1000,1300,1332,1305,1396,1354,1652,1768,1839,1949,1986,1865,725,732,890,3576,498.340249,483,522,460,460,
"Korea, Dem. People’s Rep.",PRK,"Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)",IQ.WEF.PORT.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People’s Rep.",PRK,"Trademark applications, resident, by count",IP.TMK.RSCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People’s Rep.",PRK,"Trademark applications, nonresident, by count",IP.TMK.NRCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People’s Rep.",PRK,"Industrial design applications, resident, by count",IP.IDS.RSCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People’s Rep.",PRK,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People’s Rep.",PRK,Public private partnerships investment in water and sanitation (current US$),IE.PPN.WATR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People’s Rep.",PRK,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People’s Rep.",PRK,Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People’s Rep.",PRK,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People’s Rep.",PRK,Investment in transport with private participation (current US$),IE.PPI.TRAN.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People’s Rep.",PRK,Investment in ICT with private participation (current US$),IE.PPI.ICTI.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People’s Rep.",PRK,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People’s Rep.",PRK,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,5643.667906,,,,,5067.046095,,,,,4405.642352,,,,,3988.907741,,,,,3720.452114,,,,,3447.923439,,,,,3200.014672,,,,,2999.740276,,,,,2870.675675,,,,,2769.930674,,,,,2701.546236,,2673.823254,,,,,
"Korea, Dem. People’s Rep.",PRK,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,,,67,,,,,67,,,,,67,,,,,67,,,,,67,,,,,67,,,,,67,,,,,67,,,,,67,,,,,67,,,,,67,,67,,,,,
"Korea, Dem. People’s Rep.",PRK,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.92238806,,,,,,,,,,,,
"Korea, Dem. People’s Rep.",PRK,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.658,,,,,,,,,,,,,,
"Korea, Dem. People’s Rep.",PRK,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",ER.H2O.FWIN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.22,,,,,,,,,,,,,,
