Country Name,Indicator Name,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,COV
Post-demographic dividend,Electric power transmission and distribution losses (% of output),6.239862557,6.355893632999999,5.832607502999999,6.492523445,6.122375357,6.3963134639999994,6.3564288,6.24742718,6.126904992999999,6.017985422000001,6.270145462,6.0750022679999995,6.088829788,6.186867402000001,6.099582423999999,6.026833989,,,,,,0.13875992828039235
Post-demographic dividend,Electricity production from hydroelectric sources (% of total),13.68684397,13.35586019,12.56694305,12.57139642,12.27527904,12.17174871,11.96734941,12.01687948,11.56019969,11.94396623,12.46258953,12.0042256,12.38195152,12.42899147,12.76695542,12.683494300000001,12.25213037,,,,,0.30772290468379554
Post-demographic dividend,Electricity production from coal sources (% of total),37.20984895,38.19310639,37.62286265,37.51843153,38.227730799999996,37.19704215,37.08619541,36.85539425,36.69137115,36.03318973,34.22738796,34.04357401,33.24110664,31.98005678,32.4702489,31.92561152,29.37346022,,,,,0.08994185315336302
Post-demographic dividend,"ICT service exports (% of service exports, BoP)",4.966647976,4.880807528,5.405941372000001,5.432048663,5.921249541,5.798129739,5.735649177000001,5.755976137,5.6553325160000005,5.910629295,6.385249569,6.221226477999999,6.355500847999999,6.606573374,6.778022019,6.942742385,7.084001087000001,7.379613045,7.488754613999999,,,0.30694624071609633
Post-demographic dividend,"ICT service exports (BoP, current US$)",52004730270.0,54279467590.0,59522080817.0,66240428503.0,82196762986.0,97426445253.0,110363289737.0,123049250098.0,143297010254.0,167738564571.0,162013237822.0,169268510317.0,194332127609.0,206404801877.0,234958810673.0,257062618457.0,249193548012.0,262318587433.0,276609274820.0,,,0.6321150933097808
French Polynesia,ICT goods exports (% of total goods exports),,0.6671685287,0.5021213455,0.3284515132,0.45701001090000004,0.6884288239,0.23766235940000002,0.4832283979,0.453089601,0.6519548369,0.8719001548,0.7934375365,0.524952095,0.4111618863,0.5201532364,0.8646813609,0.801460795,,,,,0.33024998514949094
French Polynesia,ICT goods imports (% total goods imports),,6.050215243999999,5.598426261,4.821570008999999,4.397932937,5.212919962,5.069151144,5.353760844,4.86770868,4.757548078999999,5.4347923179999995,6.008235326,5.635498731,5.169562389,5.3651935019999994,4.950881073,4.63098605,,,,,0.09042463989663739
French Polynesia,Individuals using the Internet (% of population),3.4489002319999997,6.357063545,6.251588946,8.200216486,14.12429379,17.88453743,21.54218547,25.10796425,28.59,33.87,44.6,49.0,49.0,52.87663059,56.8,60.68,64.56020975,68.44041949,72.70389531,,,0.8441344079188972
French Polynesia,Secure Internet servers (per 1 million people),,,,,,,,,,,,63.80064176,78.44660774,130.1124915,155.3668136,180.342651,212.35775690000003,262.2234362,597.6030684,741.8638068,,0.8845083259479805
French Polynesia,Secure Internet servers,,,,,,,,,,,,17.0,21.0,35.0,42.0,49.0,58.0,72.0,165.0,206.0,,0.8976423412769619
French Polynesia,Fixed broadband subscriptions (per 100 people),,,0.010206956,0.012852851,0.374352501,1.777789931,4.2507148930000005,6.985939236,8.982913433,10.47901811,11.32122419,12.10223115,13.4479899,14.94434903,16.60945222,18.30661931,19.00528698,20.19229719,20.89227894,,,0.692164018913748
French Polynesia,Fixed broadband subscriptions,,,25.0,32.0,946.0,4551.0,11000.0,18234.0,23600.0,27671.0,30030.0,32247.0,36000.0,40200.0,44900.0,49740.0,51908.0,55443.0,57684.0,,,0.7046673990637974
French Polynesia,Fixed telephone subscriptions (per 100 people),22.12843058,22.30665681,21.78164463,21.35420851,21.17822107,20.81119722,20.63103795,20.55476802,20.59180652,20.65924161,20.47848477,20.61961682,20.54554012,23.25258924,22.85852742,22.43057728,22.22177473,22.044978600000004,21.77564813,,,0.41099920445075006
French Polynesia,Fixed telephone subscriptions,52272.0,53689.0,53350.0,53166.0,53518.0,53275.0,53389.0,53650.0,54099.0,54553.0,54320.0,54942.0,55000.0,62549.0,61793.0,60945.0,60693.0,60530.0,60123.0,,,0.5267128386111573
French Polynesia,Mobile cellular subscriptions (per 100 people),9.283255934,16.57761565,27.47712621,20.98629565,23.78285972,37.50117191,46.3714352,58.23531665,66.55235021,70.87226058,78.51380187,81.02306206,83.23820126,84.61066625,90.03691811,93.89705747,98.24621784,102.0162069,104.2509652,,,1.4176489681529658
French Polynesia,Mobile cellular subscriptions,21929.0,39900.0,67300.0,52250.0,60100.0,96000.0,120000.0,152000.0,174847.0,187146.0,208261.0,215890.0,222827.0,227601.0,243395.0,255123.0,268334.0,280111.0,287839.0,,,1.4397064017976229
French Polynesia,Container port traffic (TEU: 20 foot equivalent units),,,,,,,,,69508.0,70336.0,63807.0,70000.0,70000.0,70000.0,70000.0,69341.0,69296.0,69088.0,73706.0,76433.0,,0.0419941965527335
French Polynesia,Liner shipping connectivity index (maximum value in 2004 = 100),,,,,,10.46,11.14,8.91,8.6,9.01,8.39,8.88,8.59,10.86,9.9,12.09,11.88,12.03,12.09,13.43,,0.1576661641590241
French Polynesia,Rail lines (total route-km),,,,,,,,,,,,,,,,,,,,,,
French Polynesia,"Railways, passengers carried (million passenger-km)",,,,,,,,,,,,,,,,,,,,,,
French Polynesia,"Railways, goods transported (million ton-km)",,,,,,,,,,,,,,,,,,,,,,
French Polynesia,"Air transport, passengers carried",,,,,,,,,,,,,,,,,,,,,,
French Polynesia,"Air transport, freight (million ton-km)",,,,,,,,,,,,,,,,,,,,,,
French Polynesia,"Air transport, registered carrier departures worldwide",,,,,,,,,,,,,,,,,,,,,,
French Polynesia,"Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)",,,,,,,,,,,,,,,,,,,,,,
French Polynesia,"Trademark applications, resident, by count",,,,,,,,,,,,,,,,,,,,,,
French Polynesia,"Trademark applications, nonresident, by count",,,,,,,,,,,,,,,,,,,,,,
French Polynesia,"Industrial design applications, resident, by count",,,,,,,,,,,,,,,,,,,,,,
French Polynesia,"Industrial design applications, nonresident, by count",,,,,,,,,,,,,,,,,,,,,,
French Polynesia,Public private partnerships investment in water and sanitation (current US$),,,,,,,,,,,,,,,,,,,,,,
French Polynesia,Public private partnerships investment in transport (current US$),,,,,,,,,,,,,,,,,,,,,,
French Polynesia,Public private partnerships investment in energy (current US$),,,,,,,,,,,,,,,,,,,,,,
French Polynesia,Investment in water and sanitation with private participation (current US$),,,,,,,,,,,,,,,,,,,,,,
French Polynesia,Investment in transport with private participation (current US$),,,,,,,,,,,,,,,,,,,,,,
French Polynesia,Investment in ICT with private participation (current US$),,,,,,,,,,,,,,,,,,,,,,
French Polynesia,Investment in energy with private participation (current US$),,,,,,,,,,,,,,,,,,,,,,
French Polynesia,Renewable internal freshwater resources per capita (cubic meters),,,,40165.15913,,,,,38063.19251,,,,,,,,,,,,,0.037999390749524076
French Polynesia,"Renewable internal freshwater resources, total (billion cubic meters)",,,,10.0,,,,,10.0,,,,,,,,,,,,,0.0
French Polynesia,"Annual freshwater withdrawals, total (% of internal resources)",,,,,,,,,,,,,,,,,,,,,,
French Polynesia,"Annual freshwater withdrawals, total (billion cubic meters)",,,,,,,,,,,,,,,,,,,,,,
French Polynesia,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",,,,,,,,,,,,,,,,,,,,,,
French Polynesia,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",,,,,,,,,,,,,,,,,,,,,,
French Polynesia,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",,,,,,,,,,,,,,,,,,,,,,
French Polynesia,Electric power consumption (kWh per capita),,,,,,,,,,,,,,,,,,,,,,
French Polynesia,Electricity production from oil sources (% of total),,,,,,,,,,,,,,,,,,,,,,
French Polynesia,Electricity production from nuclear sources (% of total),,,,,,,,,,,,,,,,,,,,,,
French Polynesia,Electricity production from natural gas sources (% of total),,,,,,,,,,,,,,,,,,,,,,
French Polynesia,Electric power transmission and distribution losses (% of output),,,,,,,,,,,,,,,,,,,,,,
French Polynesia,Electricity production from hydroelectric sources (% of total),,,,,,,,,,,,,,,,,,,,,,
French Polynesia,Electricity production from coal sources (% of total),,,,,,,,,,,,,,,,,,,,,,
French Polynesia,"ICT service exports (% of service exports, BoP)",,,,0.340132538,0.4114490161,1.530197799,1.779063254,1.84235953,0.9895571503,3.000456106,3.6711750760000004,2.4760768730000002,1.71719315,1.384725288,1.5157233509999999,2.044113568,1.695442834,1.515942159,,,,0.5018505281042867
French Polynesia,"ICT service exports (BoP, current US$)",,,,2594717.097,3915561.452,15680672.08,19104768.08,18946316.45,11322888.94,39953688.67,41922465.99,24019119.25,19313396.06,13941557.22,15427804.78,22338371.31,16835828.32,15519788.46,,,,0.5748306431016267
Qatar,ICT goods exports (% of total goods exports),,0.11259403890000001,,0.1172762167,0.08179396259999999,0.0415485563,0.030590593500000002,0.034730050400000004,0.0417816135,,0.035438861,,,,1.23e-07,1.59e-05,0.0764062504,0.0001026931,,,,0.8607950452906655
Qatar,ICT goods imports (% total goods imports),,4.6472489999999995,4.844805699,5.3374522419999995,3.75697961,3.63015961,4.757352431,4.1298792,3.3400981780000003,3.6352933760000004,,4.27948767,,,5.569787686000001,5.573165126,5.766857442999999,5.458971645,,,,0.18099255230437364
Qatar,Individuals using the Internet (% of population),4.070728915,4.863679179,6.170268561,10.22612893,19.24233642,20.70164785,24.73349378,28.97411271,37.0,44.3,53.1,69.0,69.0,69.3,85.3,91.49,92.88482645,95.12466217,97.38884917,99.65284913,,0.9027068653447035
Qatar,Secure Internet servers (per 1 million people),,,,,,,,,,,,61.95029216,94.79971963,173.03606340000002,207.9968364,280.98591489999995,359.7444762,362.79740530000004,401.1415468,396.5233922,,0.5022460942324378
Qatar,Secure Internet servers,,,,,,,,,,,,115.0,193.0,380.0,486.0,691.0,923.0,963.0,1093.0,1103.0,,0.5786188159087086
Qatar,Fixed broadband subscriptions (per 100 people),,,,0.035576749,0.43869942,1.448892523,2.9591549039999996,4.573432768,7.195547727999999,7.390519015,8.747092057,7.853519342,8.085040752000001,8.429911028,9.222348618,9.168517541,9.267376282,9.558487237000001,9.415985742,9.631079325,,0.508330182110809
Qatar,Fixed broadband subscriptions,,,,228.0,2991.0,10915.0,25609.0,46773.0,87673.0,106177.0,144760.0,145787.0,164601.0,185127.0,215487.0,225472.0,237774.0,253718.0,256560.0,267906.0,,0.6894660578981585
Qatar,Fixed telephone subscriptions (per 100 people),27.15284607,27.03791597,27.22646062,27.54373756,27.06237129,25.3374997,23.73263263,22.32566189,19.4813999,18.50570592,17.398833800000002,14.544851199999998,15.17777895,17.95964888,17.65764748,16.98069859,17.92435622,17.59917781,16.93970921,16.25232503,,0.34857779552173973
Qatar,Fixed telephone subscriptions,154904.0,160191.0,167446.0,176519.0,184508.0,190876.0,205386.0,228327.0,237368.0,265865.0,287942.0,270000.0,309000.0,394407.0,412584.0,417589.0,459887.0,467148.0,461561.0,452088.0,,0.8575835999652083
Qatar,Mobile cellular subscriptions (per 100 people),14.78819048,20.39873883,28.93098021,41.61590218,55.22757807,65.08839373,82.82294295,89.93479096,103.7566253,99.50030104,117.75401070000001,117.78350470000001,113.083049,118.4482483,141.6755044,134.4268335,145.78689719999997,137.606042,146.3838592,141.85582680000002,,1.1375595182786966
Qatar,Mobile cellular subscriptions,84365.0,120856.0,177929.0,266703.0,376535.0,490333.0,716763.0,919773.0,1264206.0,1429486.0,1948770.0,2186447.0,2302225.0,2601210.0,3310353.0,3305822.0,3740469.0,3652579.0,3988562.0,3945978.0,,1.4476431693520677
Qatar,Container port traffic (TEU: 20 foot equivalent units),,,,,,,,,350000.0,400000.0,410000.0,420000.0,420001.0,420001.0,420001.0,462000.0,568000.0,568000.0,1267000.0,1835000.0,,0.7197515058717574
Qatar,Liner shipping connectivity index (maximum value in 2004 = 100),,,,,,2.64,4.23,3.9,3.59,3.21,2.1,7.67,3.6,6.53,3.35,3.86,5.2,7.18,31.46,41.69,,1.336465005188253
Qatar,Rail lines (total route-km),,,,,,,,,,,,,,,,,,,,,,
Qatar,"Railways, passengers carried (million passenger-km)",,,,,,,,,,,,,,,,,,,,,,
Qatar,"Railways, goods transported (million ton-km)",,,,,,,,,,,,,,,,,,,,,,
Qatar,"Air transport, passengers carried",2325200.0,2672972.0,2778116.0,3570521.0,3184104.0,4453071.0,6041040.0,7070851.0,8879109.0,9702479.0,10211229.0,12391268.0,14568106.0,17187171.0,18737348.0,21425066.0,25263224.0,31209097.0,29949181.0,29178923.0,,1.4524639348294537
Qatar,"Air transport, freight (million ton-km)",206.6999969,244.07,256.817,305.48400000000004,276.42,469.19,869.582,888.498,1292.746,1639.146,2276.3779999999997,2945.7870000000003,3637.131,4306.9220000000005,4960.582,5993.108,7563.307390000001,9206.16533,10970.08988,12666.7094,,1.9272145433535601
Qatar,"Air transport, registered carrier departures worldwide",22600.0,26652.0,27049.0,34364.0,28370.0,34931.0,45964.0,53327.0,62689.0,68818.0,77178.0,90819.0,109525.0,128402.0,139869.0,151703.0,170582.0,200927.0,194389.0,197811.0,,1.253694856545038
Qatar,"Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)",,,,,,,,,4.368683246,4.39708509,4.988348304,5.414308639,5.4,5.2,5.2,5.4,5.595322221,5.6,5.6,,,0.08568295602821774
Qatar,"Trademark applications, resident, by count",,,,,,,,,,,,,656.0,485.0,797.0,1405.0,,,1117.0,,,0.41349480104550873
Qatar,"Trademark applications, nonresident, by count",,,,,,,,,,,,,6387.0,6288.0,7182.0,6203.0,,,7007.0,,,0.06778263657445822
Qatar,"Industrial design applications, resident, by count",,,,,,,,,,,,,,,,,,,,,,
Qatar,"Industrial design applications, nonresident, by count",,,,,,,,,,,,,,,,,,,,,,
Qatar,Public private partnerships investment in water and sanitation (current US$),,,,,,,,,,,,,,,,,,,,,,
Qatar,Public private partnerships investment in transport (current US$),,,,,,,,,,,,,,,,,,,,,,
Qatar,Public private partnerships investment in energy (current US$),,,,,,,,,,,,,,,,,,,,,,
Qatar,Investment in water and sanitation with private participation (current US$),,,,,,,,,,,,,,,,,,,,,,
Qatar,Investment in transport with private participation (current US$),,,,,,,,,,,,,,,,,,,,,,
Qatar,Investment in ICT with private participation (current US$),,,,,,,,,,,,,,,,,,,,,,
Qatar,Investment in energy with private participation (current US$),,,,,,,,,,,,,,,,,,,,,,
Qatar,Renewable internal freshwater resources per capita (cubic meters),,,,87.38148886,,,,,45.96063472,,,,,25.50005146,,22.77165157,,,,,,1.1471124976692038
Qatar,"Renewable internal freshwater resources, total (billion cubic meters)",,,,0.055999999999999994,,,,,0.055999999999999994,,,,,0.055999999999999994,,0.055999999999999994,,,,,,3.8825562398060936e-16
Qatar,"Annual freshwater withdrawals, total (% of internal resources)",,,,292.67857139999995,,,,,387.5,,,,,,,,,,,,,0.17348049346297903
Qatar,"Annual freshwater withdrawals, total (billion cubic meters)",,0.1639,,,,,0.217,,,,,,,,,,,,,,,0.17348049348277553
Qatar,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",,4.729,,,,,1.8019999999999998,,,,,,,,,,,,,,,0.46680093864822575
Qatar,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",,23.82,,,,,39.19,,,,,,,,,,,,,,,0.28818836566789685
Qatar,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",,71.45,,,,,59.01,,,,,,,,,,,,,,,0.11730021023428776
Qatar,Electric power consumption (kWh per capita),14002.022830000002,14348.454259999999,15051.738830000002,15878.46483,16390.72556,16349.985530000002,15457.30608,15513.66906,14833.79485,13980.9907,13680.77585,14209.242230000002,14153.64726,14853.32461,13913.10526,14781.648330000002,,,,,,0.3755863328968069
Qatar,Electricity production from oil sources (% of total),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.891935559843723
Qatar,Electricity production from nuclear sources (% of total),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
Qatar,Electricity production from natural gas sources (% of total),100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,0.049049664548631924
Qatar,Electric power transmission and distribution losses (% of output),6.9431500470000005,6.930151083999999,6.97417345,6.983546617999999,6.968031967999999,6.9220887179999995,7.0783550989999995,7.107728337,7.131846676,7.078090303,6.279493336,6.278425242000001,6.2316954120000005,6.232213183,6.227645091,6.050346325,,,,,,0.4392765537375877
Qatar,Electricity production from hydroelectric sources (% of total),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Qatar,Electricity production from coal sources (% of total),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Qatar,"ICT service exports (% of service exports, BoP)",,,,,,,,,,,,,1.5420057219999999,4.139324972,2.143822987,2.800796165,3.616113136,4.180017741,3.487975175,,,0.3218322307253847
Qatar,"ICT service exports (BoP, current US$)",,,,,,,,,,,,,114010989.0,410714285.7,239560439.6,378846153.8,542307692.3,634340659.3,617582417.6,,,0.46445451212455596
Romania,ICT goods exports (% of total goods exports),,4.989580784,4.12886479,3.956950977,3.277483157,2.801177607,2.150677189,2.453352221,2.3286459269999997,4.483673416,7.163837506,8.392608625,7.821129363,4.986507317,3.9712944230000002,3.832552478,3.664774925,3.380172869,2.9909920039999998,,,0.4291306777777057
Romania,ICT goods imports (% total goods imports),,9.858160117,7.3567338079999995,7.437569738,7.138534076,7.032838373,6.743281219,6.466427768,6.335211362000001,6.55899603,8.274632455,9.301353826,7.984901044,6.771804092999999,7.06415427,7.084565246,7.279680006,7.346392336,7.101192704,,,0.1262697774130034
Romania,Individuals using the Internet (% of population),2.697580217,3.6137172910000004,4.538669028999999,6.58,8.9,15.0,21.5,24.66,28.3,32.42,36.6,39.93,40.00999678,45.87999425,49.7645,54.08,55.7632,59.50395129,63.74728218,70.68127793,,0.9583404394761917
Romania,Secure Internet servers (per 1 million people),,,,,,,,,,,,39.01837474,60.90077155,131.36880060000001,175.8934147,246.722848,361.232715,3421.473154,12255.16836,15938.12365,,1.6830230023372588
Romania,Secure Internet servers,,,,,,,,,,,,790.0,1227.0,2635.0,3515.0,4912.0,7158.0,67411.0,240048.0,310378.0,,1.6790292375273534
Romania,Fixed broadband subscriptions (per 100 people),,,0.027285936,0.072300383,0.902865218,0.48320305700000005,1.7606801909999998,5.133203088,9.281080435,12.08573391,13.628264499999998,14.65718999,16.14395204,17.50757843,18.82636552,20.04593248,21.39068791,22.47896512,24.30552831,26.05849633,,0.7298069134572933
Romania,Fixed broadband subscriptions,,,6000.0,15800.0,196106.0,104265.0,377090.0,1090000.0,1952200.0,2517400.0,2812600.0,3000600.0,3283150.0,3541340.0,3790270.0,4016389.0,4262132.0,4450000.0,4777001.0,5083000.0,,0.7151292299267149
Romania,Fixed telephone subscriptions (per 100 people),16.77271071,17.61364322,18.7181522,19.28880402,19.94237032,20.3356353,20.46477307,19.76989593,20.99439156,22.80417736,22.91889748,21.9813887,23.01256279,22.98854098,23.4443576,22.75911325,21.43017564,20.76147115,19.79243989,18.76334774,,0.48134711899082216
Romania,Fixed telephone subscriptions,3740000.0,3899206.0,4116000.0,4215235.0,4331564.0,4388000.0,4383000.0,4198000.0,4416000.0,4750000.0,4730000.0,4500000.0,4680000.0,4650000.0,4720000.0,4560000.0,4270000.0,4110000.0,3890000.0,3660000.0,,0.44550741995559423
Romania,Mobile cellular subscriptions (per 100 people),6.0789864620000005,11.28857885,17.48626494,23.38592942,32.41144607,47.34193365,62.35213408,75.30738586,96.98496101,117.47752,121.62036509999999,118.9925842,115.16115829999998,112.9157583,113.79454080000001,114.39449029999999,116.03411259999999,115.6782699,113.9718904,116.2456038,,1.411324733875926
Romania,Mobile cellular subscriptions,1355500.0,2499000.0,3845116.0,5110591.0,7039898.0,10215388.0,13354138.0,15991000.0,20400000.0,24470000.0,25100000.0,24360000.0,23420000.0,22840000.0,22910000.0,22920000.0,23120000.0,22900000.0,22400000.0,22675000.0,,1.3978676895232172
Romania,Container port traffic (TEU: 20 foot equivalent units),,,,,,373702.0,771126.0,1037066.0,1411414.0,1380935.0,594299.0,567000.0,673000.0,694000.0,671000.0,678000.0,699000.0,721339.0,706400.0,678000.0,,0.3668478933522062
Romania,Liner shipping connectivity index (maximum value in 2004 = 100),,,,,,12.02,15.37,17.61,22.47,26.35,23.34,15.48,21.37,23.28,25.73,26.66,28.77,28.71,29.97,29.8,,0.24785000297188445
Romania,Rail lines (total route-km),11364.0,11364.0,11364.0,11364.0,10882.0,10844.0,10781.0,10781.0,10777.0,10777.0,10776.0,10777.0,10777.0,10777.0,10768.0,10770.0,10770.0,10766.0,10765.0,10765.0,,0.025791685388999844
Romania,"Railways, passengers carried (million passenger-km)",12304.0,11632.0,10965.0,8502.0,8497.0,,7960.0,8049.0,7420.2,6879.669175,5975.0,5248.0,4814.0,4148.0,3988.0,4976.624,4911.1720000000005,4731.962,5365.914000000001,,,0.5190181042123029
Romania,"Railways, goods transported (million ton-km)",14659.0,16401.0,15899.0,14867.0,16592.0,15767.0,15499.768,14098.89,13935.0,12800.0,9346.0,10581.097,12606.34916,9905.0,9092.0,10265.0,10598.0,9186.0,9223.0,7994.0,,0.3281468354249888
Romania,"Air transport, passengers carried",980300.0,1218102.0,1137305.0,959487.0,1255313.0,1337781.0,1707714.0,2047466.0,3003872.0,3253417.0,3268022.0,3733253.0,3659209.0,3593312.0,3087143.0,3067724.4,3634598.0,3686938.0,4423249.0,4908235.0,,0.6945355097870355
Romania,"Air transport, freight (million ton-km)",11.69999981,12.102,9.152000000000001,8.664,6.797000000000001,4.881,5.1610000000000005,4.984,5.684,6.421,3.987,5.163786,6.0952,5.622633,5.25614,5.2917,4.7179,4.2237,2.8045,2.71,,0.43917335882030456
Romania,"Air transport, registered carrier departures worldwide",17900.0,23298.0,20781.0,17748.0,26844.0,30524.0,38995.0,42754.0,51222.0,55386.0,57893.0,61515.0,57823.0,51685.0,43956.0,42249.8,45596.0,46733.0,52063.0,55637.0,,0.5661898166550204
Romania,"Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)",,,,,,,,,3.0152274539999997,3.128575524,3.257707709,2.9676250239999997,2.8,2.6,3.0,3.4,3.419629832,3.4,3.5,,,0.09182172526047731
Romania,"Trademark applications, resident, by count",,,,,,29937.0,34971.0,33090.0,28538.0,27264.0,23415.0,24070.0,22612.0,20942.0,22744.0,21169.0,19950.0,20575.0,18583.0,19182.0,,0.20954963809748092
Romania,"Trademark applications, nonresident, by count",,,,,,18344.0,20957.0,22864.0,13367.0,11942.0,8188.0,6784.0,6462.0,5609.0,6087.0,5019.0,4549.0,4381.0,4416.0,5456.0,,0.6608793730109614
Romania,"Industrial design applications, resident, by count",,,,,,812.0,772.0,740.0,504.0,1206.0,1666.0,1302.0,1030.0,1046.0,1535.0,1012.0,830.0,624.0,666.0,438.0,,0.3813981140079757
Romania,"Industrial design applications, nonresident, by count",,,,,,2026.0,1747.0,1765.0,969.0,447.0,191.0,65.0,149.0,310.0,220.0,209.0,282.0,731.0,465.0,309.0,,0.9994414497914212
Romania,Public private partnerships investment in water and sanitation (current US$),,116000000.0,,,,,,41000000.0,,,,,,,,,,,,,,0.6755797272482937
Romania,Public private partnerships investment in transport (current US$),,,,,,,,,116800000.0,,,,,2500000.0,,,,,50400000.0,,,1.0297988136094207
Romania,Public private partnerships investment in energy (current US$),,,,,,,,,,,862000000.0,,1238240000.0,1878300000.0,10000000.0,659500000.0,,,,,,0.7449868277463311
Romania,Investment in water and sanitation with private participation (current US$),,116000000.0,,,,,,41000000.0,,,,,,,,,,,,,,0.6755797272482937
Romania,Investment in transport with private participation (current US$),,,,,,,,,116800000.0,,,,,2500000.0,,,,,50400000.0,,,1.0297988136094207
Romania,Investment in ICT with private participation (current US$),,,,,,,,,,,,,,,,,,,,,,
Romania,Investment in energy with private participation (current US$),,,,,,,1240750000.0,45000000.0,2600000000.0,1447500000.0,2196200000.0,,1238240000.0,1943300000.0,189000000.0,1263500000.0,,,,,,0.7259158591824736
Romania,Renewable internal freshwater resources per capita (cubic meters),,,,1950.2546100000002,,,,,2029.403655,,,,,2112.868982,,2128.6877640000002,,,,,,0.06866726848010801
Romania,"Renewable internal freshwater resources, total (billion cubic meters)",,,,42.38,,,,,42.38,,,,,42.38,,42.38,,,,,,0.0
Romania,"Annual freshwater withdrawals, total (% of internal resources)",,,,21.76026428,,,,,16.24351109,,,,,15.29495045,,15.14393582,,,,,,0.4564971793345277
Romania,"Annual freshwater withdrawals, total (billion cubic meters)",,,,9.222000000000001,,,,,6.8839999999999995,,,,,6.482,6.417999999999999,,,,,,,0.45649717937061574
Romania,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",,,,66.91,,,,,,,,,,66.89,67.05,,,,,,,0.1772629157649864
Romania,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",,,,20.17,,,,,,,,,,16.24,15.27,,,,,,,0.18829865795278783
Romania,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",,,,12.93,,,,,15.96,,,,,16.86,17.68,,,,,,,0.4276909843464201
Romania,Electric power consumption (kWh per capita),1935.5608120000002,1987.6601899999998,2066.7839329999997,2079.796062,2237.937816,2295.570505,2365.4195640000003,2446.2860769999998,2529.906888,2605.819735,2390.574743,2550.863291,2639.033434,2604.243137,2494.533918,2584.411787,,,,,,0.17283485713491864
Romania,Electricity production from oil sources (% of total),7.602050877999999,6.544845381,10.03415884,6.536950762999999,6.588683351,3.892104285,3.18785451,2.56152607,1.777114783,1.077652565,1.785559654,1.141556278,1.240342586,1.277775887,0.9566762334000001,0.7453759087,0.7190315828,,,,,0.6696903407533299
Romania,Electricity production from nuclear sources (% of total),10.2504437,10.50564178,10.11027364,10.07216589,8.897352194,9.819642826,9.349805598,8.982885944,12.49979732,17.28246813,20.35295544,19.17385638,18.94707979,19.50862626,19.84761514,17.90742615,,,,,,1.3072557482771432
Romania,Electricity production from natural gas sources (% of total),16.63774403,17.3316132,14.98719044,16.38074358,17.58433079,18.5171419,16.17827748,18.87012138,18.74239943,15.27803436,13.21764431,11.97974233,13.4921531,14.83479089,15.81078311,12.42906659,14.23803889,,,,,0.4634910300786924
Romania,Electric power transmission and distribution losses (% of output),12.59514889,12.76427774,12.64990903,12.21521878,8.657961552,10.74886281,10.23345059,10.49173007,10.94644334,11.06903134,12.17332571,11.64321417,11.51792771,12.01551707,11.99432828,10.88463544,,,,,,0.2875893720089517
Romania,Electricity production from hydroelectric sources (% of total),36.06783672,28.45534717,27.70393198,29.31579428,24.04606456,29.22706597,34.01107502,29.27731789,25.88815203,26.471765500000004,26.90289396,32.79994721,23.75522186,20.52948583,25.55179718,28.84267354,25.231334,,,,,0.2843467793645078
Romania,Electricity production from coal sources (% of total),29.44192467,37.16255247,37.1644451,37.68886453,42.8781284,38.53696526,37.26120546,40.30176882,41.03092115,39.84543383,37.70804108,34.21699467,40.00548396,38.98322387,28.96337297,27.31204564,27.63872455,,,,,0.22835738149413734
Romania,"ICT service exports (% of service exports, BoP)",8.405797101000001,10.72644722,8.98931001,10.165975099999999,11.23376623,11.73169428,8.503096171000001,9.97192138,11.1182421,11.08394096,14.70836165,15.38207978,14.27571783,15.60292028,14.140668,15.00593272,16.17664491,18.20520551,19.04146608,,,0.371968255752972
