Country,Variable,Year,Value
Israel,"Computed Tomography scanners, in ambulatory sector",2018,1.01
Israel,"Magnetic Resonance Imaging units, total",2000,1.43
Israel,"Magnetic Resonance Imaging units, total",2001,1.4
Israel,"Magnetic Resonance Imaging units, total",2002,1.37
Israel,"Magnetic Resonance Imaging units, total",2003,1.64
Israel,"Magnetic Resonance Imaging units, total",2004,1.62
Israel,"Magnetic Resonance Imaging units, total",2005,1.73
Israel,"Magnetic Resonance Imaging units, total",2006,1.84
Israel,"Magnetic Resonance Imaging units, total",2007,2.23
Israel,"Magnetic Resonance Imaging units, total",2008,2.33
Israel,"Magnetic Resonance Imaging units, total",2009,2.27
Israel,"Magnetic Resonance Imaging units, total",2010,2.23
Israel,"Magnetic Resonance Imaging units, total",2011,2.7
Israel,"Magnetic Resonance Imaging units, total",2012,3.29
Israel,"Magnetic Resonance Imaging units, total",2013,3.47
Israel,"Magnetic Resonance Imaging units, total",2014,4.02
Israel,"Magnetic Resonance Imaging units, total",2015,4.06
Israel,"Magnetic Resonance Imaging units, total",2016,4.91
Israel,"Magnetic Resonance Imaging units, total",2017,5.16
Israel,"Magnetic Resonance Imaging units, total",2018,5.18
Israel,"Magnetic Resonance Imaging units, in hospitals",2000,1.43
Israel,"Magnetic Resonance Imaging units, in hospitals",2001,1.4
Israel,"Magnetic Resonance Imaging units, in hospitals",2002,1.37
Israel,"Magnetic Resonance Imaging units, in hospitals",2003,1.64
Israel,"Magnetic Resonance Imaging units, in hospitals",2004,1.62
Israel,"Magnetic Resonance Imaging units, in hospitals",2005,1.73
Israel,"Magnetic Resonance Imaging units, in hospitals",2006,1.7
Israel,"Magnetic Resonance Imaging units, in hospitals",2007,2.09
Israel,"Magnetic Resonance Imaging units, in hospitals",2008,2.19
Israel,"Magnetic Resonance Imaging units, in hospitals",2009,2.14
Israel,"Magnetic Resonance Imaging units, in hospitals",2010,2.1
Israel,"Magnetic Resonance Imaging units, in hospitals",2011,2.58
Israel,"Magnetic Resonance Imaging units, in hospitals",2012,3.16
Israel,"Magnetic Resonance Imaging units, in hospitals",2013,3.23
Israel,"Magnetic Resonance Imaging units, in hospitals",2014,3.53
Israel,"Magnetic Resonance Imaging units, in hospitals",2015,3.58
Israel,"Magnetic Resonance Imaging units, in hospitals",2016,4.45
Israel,"Magnetic Resonance Imaging units, in hospitals",2017,4.71
Israel,"Magnetic Resonance Imaging units, in hospitals",2018,4.73
Israel,"Magnetic Resonance Imaging units, in ambulatory sector",2000,0.0
Israel,"Magnetic Resonance Imaging units, in ambulatory sector",2001,0.0
Israel,"Magnetic Resonance Imaging units, in ambulatory sector",2002,0.0
Israel,"Magnetic Resonance Imaging units, in ambulatory sector",2003,0.0
Israel,"Magnetic Resonance Imaging units, in ambulatory sector",2004,0.0
Israel,"Magnetic Resonance Imaging units, in ambulatory sector",2005,0.0
Israel,"Magnetic Resonance Imaging units, in ambulatory sector",2006,0.14
Israel,"Magnetic Resonance Imaging units, in ambulatory sector",2007,0.14
Israel,"Magnetic Resonance Imaging units, in ambulatory sector",2008,0.14
Israel,"Magnetic Resonance Imaging units, in ambulatory sector",2009,0.13
Israel,"Magnetic Resonance Imaging units, in ambulatory sector",2010,0.13
Israel,"Magnetic Resonance Imaging units, in ambulatory sector",2011,0.13
Israel,"Magnetic Resonance Imaging units, in ambulatory sector",2012,0.13
Israel,"Magnetic Resonance Imaging units, in ambulatory sector",2013,0.25
Israel,"Magnetic Resonance Imaging units, in ambulatory sector",2014,0.49
Israel,"Magnetic Resonance Imaging units, in ambulatory sector",2015,0.48
Israel,"Magnetic Resonance Imaging units, in ambulatory sector",2016,0.47
Israel,"Magnetic Resonance Imaging units, in ambulatory sector",2017,0.46
Israel,"Magnetic Resonance Imaging units, in ambulatory sector",2018,0.45
Israel,"Positron Emission Tomography (PET) scanners, total",2000,0.16
Israel,"Positron Emission Tomography (PET) scanners, total",2001,0.16
Israel,"Positron Emission Tomography (PET) scanners, total",2002,0.3
Israel,"Positron Emission Tomography (PET) scanners, total",2003,0.3
Israel,"Positron Emission Tomography (PET) scanners, total",2004,0.15
Israel,"Positron Emission Tomography (PET) scanners, total",2005,0.14
Israel,"Positron Emission Tomography (PET) scanners, total",2006,0.14
Israel,"Positron Emission Tomography (PET) scanners, total",2007,0.84
Israel,"Positron Emission Tomography (PET) scanners, total",2008,0.82
Israel,"Positron Emission Tomography (PET) scanners, total",2009,0.8
Israel,"Positron Emission Tomography (PET) scanners, total",2010,1.05
Israel,"Positron Emission Tomography (PET) scanners, total",2011,1.03
Israel,"Positron Emission Tomography (PET) scanners, total",2012,1.01
Israel,"Positron Emission Tomography (PET) scanners, total",2013,1.36
Israel,"Positron Emission Tomography (PET) scanners, total",2014,1.34
Israel,"Positron Emission Tomography (PET) scanners, total",2015,1.31
Israel,"Positron Emission Tomography (PET) scanners, total",2016,1.29
Israel,"Positron Emission Tomography (PET) scanners, total",2017,1.26
Israel,"Positron Emission Tomography (PET) scanners, total",2018,1.35
Israel,"Positron Emission Tomography (PET) scanners, in hospitals",2000,0.16
Israel,"Positron Emission Tomography (PET) scanners, in hospitals",2001,0.16
Israel,"Positron Emission Tomography (PET) scanners, in hospitals",2002,0.3
Israel,"Positron Emission Tomography (PET) scanners, in hospitals",2003,0.3
Israel,"Positron Emission Tomography (PET) scanners, in hospitals",2004,0.15
Israel,"Positron Emission Tomography (PET) scanners, in hospitals",2005,0.14
Israel,"Positron Emission Tomography (PET) scanners, in hospitals",2006,0.14
Israel,"Positron Emission Tomography (PET) scanners, in hospitals",2007,0.84
Israel,"Positron Emission Tomography (PET) scanners, in hospitals",2008,0.82
Israel,"Positron Emission Tomography (PET) scanners, in hospitals",2009,0.8
Israel,"Positron Emission Tomography (PET) scanners, in hospitals",2010,1.05
Israel,"Positron Emission Tomography (PET) scanners, in hospitals",2011,1.03
Israel,"Positron Emission Tomography (PET) scanners, in hospitals",2012,1.01
Israel,"Positron Emission Tomography (PET) scanners, in hospitals",2013,1.36
Israel,"Positron Emission Tomography (PET) scanners, in hospitals",2014,1.34
Israel,"Positron Emission Tomography (PET) scanners, in hospitals",2015,1.31
Israel,"Positron Emission Tomography (PET) scanners, in hospitals",2016,1.29
Israel,"Positron Emission Tomography (PET) scanners, in hospitals",2017,1.26
Israel,"Positron Emission Tomography (PET) scanners, in hospitals",2018,1.35
Israel,"Positron Emission Tomography (PET) scanners, in ambulatory sector",2000,0.0
Israel,"Positron Emission Tomography (PET) scanners, in ambulatory sector",2001,0.0
Israel,"Positron Emission Tomography (PET) scanners, in ambulatory sector",2002,0.0
Israel,"Positron Emission Tomography (PET) scanners, in ambulatory sector",2003,0.0
Israel,"Positron Emission Tomography (PET) scanners, in ambulatory sector",2004,0.0
Israel,"Positron Emission Tomography (PET) scanners, in ambulatory sector",2005,0.0
Israel,"Positron Emission Tomography (PET) scanners, in ambulatory sector",2006,0.0
Israel,"Positron Emission Tomography (PET) scanners, in ambulatory sector",2007,0.0
Israel,"Positron Emission Tomography (PET) scanners, in ambulatory sector",2008,0.0
Israel,"Positron Emission Tomography (PET) scanners, in ambulatory sector",2009,0.0
Israel,"Positron Emission Tomography (PET) scanners, in ambulatory sector",2010,0.0
Israel,"Positron Emission Tomography (PET) scanners, in ambulatory sector",2011,0.0
Israel,"Positron Emission Tomography (PET) scanners, in ambulatory sector",2012,0.0
Israel,"Positron Emission Tomography (PET) scanners, in ambulatory sector",2013,0.0
Israel,"Positron Emission Tomography (PET) scanners, in ambulatory sector",2014,0.0
Israel,"Positron Emission Tomography (PET) scanners, in ambulatory sector",2015,0.0
Israel,"Positron Emission Tomography (PET) scanners, in ambulatory sector",2016,0.0
Israel,"Positron Emission Tomography (PET) scanners, in ambulatory sector",2017,0.0
Israel,"Positron Emission Tomography (PET) scanners, in ambulatory sector",2018,0.0
Israel,"Gamma cameras, total",2000,11.29
Israel,"Gamma cameras, total",2001,11.03
Israel,"Gamma cameras, total",2002,10.96
Israel,"Gamma cameras, total",2003,10.91
Israel,"Gamma cameras, total",2004,10.72
Israel,"Gamma cameras, total",2005,10.68
Israel,"Gamma cameras, total",2006,10.21
Israel,"Gamma cameras, total",2007,10.72
Israel,"Gamma cameras, total",2008,10.95
Israel,"Gamma cameras, total",2009,10.82
Israel,"Gamma cameras, total",2010,10.49
Israel,"Gamma cameras, total",2011,10.43
Israel,"Gamma cameras, total",2012,10.11
Israel,"Gamma cameras, total",2013,9.93
Israel,"Gamma cameras, total",2014,10.1
Israel,"Gamma cameras, total",2015,10.02
Israel,"Gamma cameras, total",2016,9.95
Israel,"Gamma cameras, total",2017,9.64
Israel,"Gamma cameras, total",2018,9.24
Israel,"Gamma cameras, in hospitals",2000,9.38
Israel,"Gamma cameras, in hospitals",2001,9.16
Israel,"Gamma cameras, in hospitals",2002,8.98
Israel,"Gamma cameras, in hospitals",2003,8.82
Israel,"Gamma cameras, in hospitals",2004,8.67
Israel,"Gamma cameras, in hospitals",2005,8.37
Israel,"Gamma cameras, in hospitals",2006,8.08
Israel,"Gamma cameras, in hospitals",2007,8.22
Israel,"Gamma cameras, in hospitals",2008,8.48
Israel,"Gamma cameras, in hospitals",2009,8.42
Israel,"Gamma cameras, in hospitals",2010,8.53
Israel,"Gamma cameras, in hospitals",2011,8.37
Israel,"Gamma cameras, in hospitals",2012,8.09
Israel,"Gamma cameras, in hospitals",2013,7.82
Israel,"Gamma cameras, in hospitals",2014,8.03
Israel,"Gamma cameras, in hospitals",2015,8.11
Israel,"Gamma cameras, in hospitals",2016,8.07
Israel,"Gamma cameras, in hospitals",2017,7.8
Israel,"Gamma cameras, in hospitals",2018,7.44
Israel,"Gamma cameras, in ambulatory sector",2000,1.91
Israel,"Gamma cameras, in ambulatory sector",2001,1.86
Israel,"Gamma cameras, in ambulatory sector",2002,1.98
Israel,"Gamma cameras, in ambulatory sector",2003,2.09
Israel,"Gamma cameras, in ambulatory sector",2004,2.06
Israel,"Gamma cameras, in ambulatory sector",2005,2.31
Israel,"Gamma cameras, in ambulatory sector",2006,2.13
Israel,"Gamma cameras, in ambulatory sector",2007,2.51
Israel,"Gamma cameras, in ambulatory sector",2008,2.46
Israel,"Gamma cameras, in ambulatory sector",2009,2.4
Israel,"Gamma cameras, in ambulatory sector",2010,1.97
Israel,"Gamma cameras, in ambulatory sector",2011,2.06
Israel,"Gamma cameras, in ambulatory sector",2012,2.02
Israel,"Gamma cameras, in ambulatory sector",2013,2.11
Israel,"Gamma cameras, in ambulatory sector",2014,2.07
Israel,"Gamma cameras, in ambulatory sector",2015,1.91
Israel,"Gamma cameras, in ambulatory sector",2016,1.87
Israel,"Gamma cameras, in ambulatory sector",2017,1.84
Israel,"Gamma cameras, in ambulatory sector",2018,1.8
Israel,"Radiation therapy equipment, total",2000,3.34
Israel,"Radiation therapy equipment, total",2001,3.42
Israel,"Radiation therapy equipment, total",2002,3.35
Israel,"Radiation therapy equipment, total",2003,3.44
Israel,"Radiation therapy equipment, total",2004,3.23
Israel,"Radiation therapy equipment, total",2005,3.75
Israel,"Radiation therapy equipment, total",2006,3.69
Israel,"Radiation therapy equipment, total",2007,3.62
Israel,"Radiation therapy equipment, total",2008,3.69
Israel,"Radiation therapy equipment, total",2009,3.74
Israel,"Radiation therapy equipment, total",2010,3.67
Israel,"Radiation therapy equipment, total",2011,3.61
Israel,"Radiation therapy equipment, total",2012,3.79
Israel,"Radiation therapy equipment, total",2013,3.85
Israel,"Radiation therapy equipment, total",2014,3.77
Israel,"Radiation therapy equipment, total",2015,3.7
Israel,"Radiation therapy equipment, total",2016,3.63
Israel,"Radiation therapy equipment, total",2017,3.56
Israel,"Radiation therapy equipment, total",2018,3.38
Israel,"Radiation therapy equipment, in hospitals",2000,3.18
Israel,"Radiation therapy equipment, in hospitals",2001,3.26
Israel,"Radiation therapy equipment, in hospitals",2002,3.2
Israel,"Radiation therapy equipment, in hospitals",2003,3.29
Israel,"Radiation therapy equipment, in hospitals",2004,3.08
Israel,"Radiation therapy equipment, in hospitals",2005,3.75
Israel,"Radiation therapy equipment, in hospitals",2006,3.69
Israel,"Radiation therapy equipment, in hospitals",2007,3.62
Israel,"Radiation therapy equipment, in hospitals",2008,3.69
Israel,"Radiation therapy equipment, in hospitals",2009,3.74
Israel,"Radiation therapy equipment, in hospitals",2010,3.67
Israel,"Radiation therapy equipment, in hospitals",2011,3.61
Israel,"Radiation therapy equipment, in hospitals",2012,3.79
Israel,"Radiation therapy equipment, in hospitals",2013,3.85
Israel,"Radiation therapy equipment, in hospitals",2014,3.77
Israel,"Radiation therapy equipment, in hospitals",2015,3.7
Israel,"Radiation therapy equipment, in hospitals",2016,3.63
Israel,"Radiation therapy equipment, in hospitals",2017,3.56
Israel,"Radiation therapy equipment, in hospitals",2018,3.38
Israel,"Radiation therapy equipment, in ambulatory sector",2000,0.16
Israel,"Radiation therapy equipment, in ambulatory sector",2001,0.16
Israel,"Radiation therapy equipment, in ambulatory sector",2002,0.15
Israel,"Radiation therapy equipment, in ambulatory sector",2003,0.15
Israel,"Radiation therapy equipment, in ambulatory sector",2004,0.15
Israel,"Radiation therapy equipment, in ambulatory sector",2005,0.0
Israel,"Radiation therapy equipment, in ambulatory sector",2006,0.0
Israel,"Radiation therapy equipment, in ambulatory sector",2007,0.0
Israel,"Radiation therapy equipment, in ambulatory sector",2008,0.0
Israel,"Radiation therapy equipment, in ambulatory sector",2009,0.0
Israel,"Radiation therapy equipment, in ambulatory sector",2010,0.0
Israel,"Radiation therapy equipment, in ambulatory sector",2011,0.0
Israel,"Radiation therapy equipment, in ambulatory sector",2012,0.0
Israel,"Radiation therapy equipment, in ambulatory sector",2013,0.0
Israel,"Radiation therapy equipment, in ambulatory sector",2014,0.0
Israel,"Radiation therapy equipment, in ambulatory sector",2015,0.0
Israel,"Radiation therapy equipment, in ambulatory sector",2016,0.0
Israel,"Radiation therapy equipment, in ambulatory sector",2017,0.0
Israel,"Radiation therapy equipment, in ambulatory sector",2018,0.0
Russia,"Computed Tomography scanners, total",2000,2.58
Russia,"Computed Tomography scanners, total",2001,2.66
Russia,"Computed Tomography scanners, total",2002,2.77
Russia,"Computed Tomography scanners, total",2004,3.32
Russia,"Computed Tomography scanners, total",2005,3.77
Russia,"Computed Tomography scanners, total",2006,4.04
Russia,"Computed Tomography scanners, total",2007,4.42
Russia,"Computed Tomography scanners, total",2008,5.02
Russia,"Computed Tomography scanners, total",2009,6.02
Russia,"Computed Tomography scanners, total",2010,6.9
Russia,"Computed Tomography scanners, total",2011,7.72
Russia,"Computed Tomography scanners, total",2012,9.09
Russia,"Computed Tomography scanners, total",2013,11.28
Russia,"Computed Tomography scanners, total",2014,12.2
Russia,"Computed Tomography scanners, total",2015,12.56
Russia,"Computed Tomography scanners, total",2016,12.76
Russia,"Computed Tomography scanners, total",2017,13.0
Russia,"Computed Tomography scanners, total",2018,13.64
Russia,"Magnetic Resonance Imaging units, total",2000,1.13
Russia,"Magnetic Resonance Imaging units, total",2001,1.11
Russia,"Magnetic Resonance Imaging units, total",2002,1.31
Russia,"Magnetic Resonance Imaging units, total",2003,1.39
Russia,"Magnetic Resonance Imaging units, total",2004,1.36
Russia,"Magnetic Resonance Imaging units, total",2005,1.54
Russia,"Magnetic Resonance Imaging units, total",2006,2.12
Russia,"Magnetic Resonance Imaging units, total",2007,2.02
Russia,"Magnetic Resonance Imaging units, total",2008,2.27
Russia,"Magnetic Resonance Imaging units, total",2009,2.52
Russia,"Magnetic Resonance Imaging units, total",2010,2.51
Russia,"Magnetic Resonance Imaging units, total",2011,2.62
Russia,"Magnetic Resonance Imaging units, total",2012,4.17
Russia,"Magnetic Resonance Imaging units, total",2013,3.99
Russia,"Magnetic Resonance Imaging units, total",2014,4.44
Russia,"Magnetic Resonance Imaging units, total",2015,4.64
Russia,"Magnetic Resonance Imaging units, total",2016,4.52
Russia,"Magnetic Resonance Imaging units, total",2017,4.6
Russia,"Magnetic Resonance Imaging units, total",2018,4.94
Slovenia,"Computed Tomography scanners, total",2004,9.01
Slovenia,"Computed Tomography scanners, total",2005,10.0
Slovenia,"Computed Tomography scanners, total",2006,10.46
Slovenia,"Computed Tomography scanners, total",2007,10.9
Slovenia,"Computed Tomography scanners, total",2008,12.37
Slovenia,"Computed Tomography scanners, total",2009,11.77
Slovenia,"Computed Tomography scanners, total",2010,12.69
Slovenia,"Computed Tomography scanners, total",2011,12.67
Slovenia,"Computed Tomography scanners, total",2012,12.64
Slovenia,"Computed Tomography scanners, total",2013,12.14
Slovenia,"Computed Tomography scanners, total",2014,13.09
Slovenia,"Computed Tomography scanners, total",2015,13.08
Slovenia,"Computed Tomography scanners, total",2016,14.04
Slovenia,"Computed Tomography scanners, total",2017,15.0
Slovenia,"Computed Tomography scanners, total",2018,15.97
Slovenia,"Computed Tomography scanners, in hospitals",2004,7.51
Slovenia,"Computed Tomography scanners, in hospitals",2005,8.0
Slovenia,"Computed Tomography scanners, in hospitals",2006,8.47
Slovenia,"Computed Tomography scanners, in hospitals",2007,8.92
Slovenia,"Computed Tomography scanners, in hospitals",2008,10.39
Slovenia,"Computed Tomography scanners, in hospitals",2009,10.3
Slovenia,"Computed Tomography scanners, in hospitals",2010,11.23
Slovenia,"Computed Tomography scanners, in hospitals",2011,11.2
Slovenia,"Computed Tomography scanners, in hospitals",2012,11.18
Slovenia,"Computed Tomography scanners, in hospitals",2013,10.68
Slovenia,"Computed Tomography scanners, in hospitals",2014,11.64
Slovenia,"Computed Tomography scanners, in hospitals",2015,11.63
Slovenia,"Computed Tomography scanners, in hospitals",2016,12.11
Slovenia,"Computed Tomography scanners, in hospitals",2017,12.58
Slovenia,"Computed Tomography scanners, in hospitals",2018,13.55
Slovenia,"Computed Tomography scanners, in ambulatory sector",2004,1.5
Slovenia,"Computed Tomography scanners, in ambulatory sector",2005,2.0
Slovenia,"Computed Tomography scanners, in ambulatory sector",2006,1.99
Slovenia,"Computed Tomography scanners, in ambulatory sector",2007,1.98
Slovenia,"Computed Tomography scanners, in ambulatory sector",2008,1.98
Slovenia,"Computed Tomography scanners, in ambulatory sector",2009,1.47
Slovenia,"Computed Tomography scanners, in ambulatory sector",2010,1.46
Slovenia,"Computed Tomography scanners, in ambulatory sector",2011,1.46
Slovenia,"Computed Tomography scanners, in ambulatory sector",2012,1.46
Slovenia,"Computed Tomography scanners, in ambulatory sector",2013,1.46
Slovenia,"Computed Tomography scanners, in ambulatory sector",2014,1.45
Slovenia,"Computed Tomography scanners, in ambulatory sector",2015,1.45
Slovenia,"Computed Tomography scanners, in ambulatory sector",2016,1.94
Slovenia,"Computed Tomography scanners, in ambulatory sector",2017,2.42
Slovenia,"Computed Tomography scanners, in ambulatory sector",2018,2.42
Slovenia,"Magnetic Resonance Imaging units, total",2002,3.01
Slovenia,"Magnetic Resonance Imaging units, total",2006,6.48
Slovenia,"Magnetic Resonance Imaging units, total",2008,6.43
Slovenia,"Magnetic Resonance Imaging units, total",2009,7.35
Slovenia,"Magnetic Resonance Imaging units, total",2010,7.81
Slovenia,"Magnetic Resonance Imaging units, total",2011,8.77
Slovenia,"Magnetic Resonance Imaging units, total",2012,8.75
Slovenia,"Magnetic Resonance Imaging units, total",2013,9.22
Slovenia,"Magnetic Resonance Imaging units, total",2014,9.21
Slovenia,"Magnetic Resonance Imaging units, total",2015,9.21
Slovenia,"Magnetic Resonance Imaging units, total",2016,11.14
Slovenia,"Magnetic Resonance Imaging units, total",2017,11.61
Slovenia,"Magnetic Resonance Imaging units, total",2018,12.1
Slovenia,"Magnetic Resonance Imaging units, in hospitals",2002,2.01
Slovenia,"Magnetic Resonance Imaging units, in hospitals",2006,3.99
Slovenia,"Magnetic Resonance Imaging units, in hospitals",2008,3.96
Slovenia,"Magnetic Resonance Imaging units, in hospitals",2009,4.9
Slovenia,"Magnetic Resonance Imaging units, in hospitals",2010,5.37
Slovenia,"Magnetic Resonance Imaging units, in hospitals",2011,6.33
Slovenia,"Magnetic Resonance Imaging units, in hospitals",2012,6.32
Slovenia,"Magnetic Resonance Imaging units, in hospitals",2013,6.8
Slovenia,"Magnetic Resonance Imaging units, in hospitals",2014,6.79
Slovenia,"Magnetic Resonance Imaging units, in hospitals",2015,6.78
Slovenia,"Magnetic Resonance Imaging units, in hospitals",2016,7.75
Slovenia,"Magnetic Resonance Imaging units, in hospitals",2017,8.23
Slovenia,"Magnetic Resonance Imaging units, in hospitals",2018,8.22
Slovenia,"Magnetic Resonance Imaging units, in ambulatory sector",2002,1.0
Slovenia,"Magnetic Resonance Imaging units, in ambulatory sector",2006,2.49
Slovenia,"Magnetic Resonance Imaging units, in ambulatory sector",2008,2.47
Slovenia,"Magnetic Resonance Imaging units, in ambulatory sector",2009,2.45
Slovenia,"Magnetic Resonance Imaging units, in ambulatory sector",2010,2.44
Slovenia,"Magnetic Resonance Imaging units, in ambulatory sector",2011,2.44
Slovenia,"Magnetic Resonance Imaging units, in ambulatory sector",2012,2.43
Slovenia,"Magnetic Resonance Imaging units, in ambulatory sector",2013,2.43
Slovenia,"Magnetic Resonance Imaging units, in ambulatory sector",2014,2.42
Slovenia,"Magnetic Resonance Imaging units, in ambulatory sector",2015,2.42
Slovenia,"Magnetic Resonance Imaging units, in ambulatory sector",2016,3.39
Slovenia,"Magnetic Resonance Imaging units, in ambulatory sector",2017,3.39
Slovenia,"Magnetic Resonance Imaging units, in ambulatory sector",2018,3.87
Slovenia,"Positron Emission Tomography (PET) scanners, total",2004,0.5
Slovenia,"Positron Emission Tomography (PET) scanners, total",2005,0.5
Slovenia,"Positron Emission Tomography (PET) scanners, total",2006,0.5
Slovenia,"Positron Emission Tomography (PET) scanners, total",2007,0.5
Slovenia,"Positron Emission Tomography (PET) scanners, total",2008,0.99
Slovenia,"Positron Emission Tomography (PET) scanners, total",2009,0.98
Slovenia,"Positron Emission Tomography (PET) scanners, total",2010,0.98
Slovenia,"Positron Emission Tomography (PET) scanners, total",2011,0.97
Slovenia,"Positron Emission Tomography (PET) scanners, total",2012,0.97
Slovenia,"Positron Emission Tomography (PET) scanners, total",2013,0.97
Slovenia,"Positron Emission Tomography (PET) scanners, total",2014,0.97
Slovenia,"Positron Emission Tomography (PET) scanners, total",2015,0.97
Slovenia,"Positron Emission Tomography (PET) scanners, total",2016,1.45
Slovenia,"Positron Emission Tomography (PET) scanners, total",2017,1.45
Slovenia,"Positron Emission Tomography (PET) scanners, total",2018,1.45
Slovenia,"Positron Emission Tomography (PET) scanners, in hospitals",2004,0.5
Slovenia,"Positron Emission Tomography (PET) scanners, in hospitals",2005,0.5
Slovenia,"Positron Emission Tomography (PET) scanners, in hospitals",2006,0.5
Slovenia,"Positron Emission Tomography (PET) scanners, in hospitals",2007,0.5
Slovenia,"Positron Emission Tomography (PET) scanners, in hospitals",2008,0.99
Slovenia,"Positron Emission Tomography (PET) scanners, in hospitals",2009,0.98
Slovenia,"Positron Emission Tomography (PET) scanners, in hospitals",2010,0.98
Slovenia,"Positron Emission Tomography (PET) scanners, in hospitals",2011,0.97
Slovenia,"Positron Emission Tomography (PET) scanners, in hospitals",2012,0.97
Slovenia,"Positron Emission Tomography (PET) scanners, in hospitals",2013,0.97
Slovenia,"Positron Emission Tomography (PET) scanners, in hospitals",2014,0.97
Slovenia,"Positron Emission Tomography (PET) scanners, in hospitals",2015,0.97
Slovenia,"Positron Emission Tomography (PET) scanners, in hospitals",2016,1.45
Slovenia,"Positron Emission Tomography (PET) scanners, in hospitals",2017,1.45
Slovenia,"Positron Emission Tomography (PET) scanners, in hospitals",2018,1.45
Slovenia,"Positron Emission Tomography (PET) scanners, in ambulatory sector",2004,0.0
Slovenia,"Positron Emission Tomography (PET) scanners, in ambulatory sector",2005,0.0
Slovenia,"Positron Emission Tomography (PET) scanners, in ambulatory sector",2006,0.0
Slovenia,"Positron Emission Tomography (PET) scanners, in ambulatory sector",2007,0.0
Slovenia,"Positron Emission Tomography (PET) scanners, in ambulatory sector",2008,0.0
Slovenia,"Positron Emission Tomography (PET) scanners, in ambulatory sector",2009,0.0
Slovenia,"Positron Emission Tomography (PET) scanners, in ambulatory sector",2010,0.0
Slovenia,"Positron Emission Tomography (PET) scanners, in ambulatory sector",2011,0.0
Slovenia,"Positron Emission Tomography (PET) scanners, in ambulatory sector",2012,0.0
Slovenia,"Positron Emission Tomography (PET) scanners, in ambulatory sector",2013,0.0
Slovenia,"Positron Emission Tomography (PET) scanners, in ambulatory sector",2014,0.0
Slovenia,"Positron Emission Tomography (PET) scanners, in ambulatory sector",2015,0.0
Slovenia,"Positron Emission Tomography (PET) scanners, in ambulatory sector",2016,0.0
Slovenia,"Positron Emission Tomography (PET) scanners, in ambulatory sector",2017,0.0
Slovenia,"Positron Emission Tomography (PET) scanners, in ambulatory sector",2018,0.0
Slovenia,"Gamma cameras, total",2004,6.01
Slovenia,"Gamma cameras, total",2005,6.5
Slovenia,"Gamma cameras, total",2006,6.48
Slovenia,"Gamma cameras, total",2007,6.94
Slovenia,"Gamma cameras, total",2008,6.93
Slovenia,"Gamma cameras, total",2009,7.84
Slovenia,"Gamma cameras, total",2010,8.3
Slovenia,"Gamma cameras, total",2011,8.28
Slovenia,"Gamma cameras, total",2012,8.26
Slovenia,"Gamma cameras, total",2013,8.25
Slovenia,"Gamma cameras, total",2014,8.24
Slovenia,"Gamma cameras, total",2015,8.24
Slovenia,"Gamma cameras, total",2016,8.23
Slovenia,"Gamma cameras, total",2017,8.23
Slovenia,"Gamma cameras, total",2018,8.22
Slovenia,"Gamma cameras, in hospitals",2004,6.01
Slovenia,"Gamma cameras, in hospitals",2005,6.5
Slovenia,"Gamma cameras, in hospitals",2006,6.48
Slovenia,"Gamma cameras, in hospitals",2007,6.94
Slovenia,"Gamma cameras, in hospitals",2008,6.93
Slovenia,"Gamma cameras, in hospitals",2009,7.84
Slovenia,"Gamma cameras, in hospitals",2010,8.3
Slovenia,"Gamma cameras, in hospitals",2011,8.28
Slovenia,"Gamma cameras, in hospitals",2012,8.26
Slovenia,"Gamma cameras, in hospitals",2013,8.25
Slovenia,"Gamma cameras, in hospitals",2014,8.24
Slovenia,"Gamma cameras, in hospitals",2015,8.24
Slovenia,"Gamma cameras, in hospitals",2016,8.23
Slovenia,"Gamma cameras, in hospitals",2017,8.23
Slovenia,"Gamma cameras, in hospitals",2018,8.22
Slovenia,"Gamma cameras, in ambulatory sector",2004,0.0
Slovenia,"Gamma cameras, in ambulatory sector",2005,0.0
Slovenia,"Gamma cameras, in ambulatory sector",2006,0.0
Slovenia,"Gamma cameras, in ambulatory sector",2007,0.0
Slovenia,"Gamma cameras, in ambulatory sector",2008,0.0
Slovenia,"Gamma cameras, in ambulatory sector",2009,0.0
Slovenia,"Gamma cameras, in ambulatory sector",2010,0.0
Slovenia,"Gamma cameras, in ambulatory sector",2011,0.0
Slovenia,"Gamma cameras, in ambulatory sector",2012,0.0
Slovenia,"Gamma cameras, in ambulatory sector",2013,0.0
Slovenia,"Gamma cameras, in ambulatory sector",2014,0.0
Slovenia,"Gamma cameras, in ambulatory sector",2015,0.0
Slovenia,"Gamma cameras, in ambulatory sector",2016,0.0
Slovenia,"Gamma cameras, in ambulatory sector",2017,0.0
Slovenia,"Gamma cameras, in ambulatory sector",2018,0.0
Slovenia,"Mammographs, total",2004,16.02
Slovenia,"Mammographs, total",2005,17.0
Slovenia,"Mammographs, total",2006,17.44
Slovenia,"Mammographs, total",2007,18.83
Slovenia,"Mammographs, total",2008,17.32
Slovenia,"Mammographs, total",2009,17.16
Slovenia,"Mammographs, total",2010,17.57
Slovenia,"Mammographs, total",2011,18.02
Slovenia,"Mammographs, total",2012,17.5
Slovenia,"Mammographs, total",2013,16.51
Slovenia,"Mammographs, total",2014,16.0
Slovenia,"Mammographs, total",2015,16.48
Slovenia,"Mammographs, total",2016,15.98
