Country,Variable,Year,Value
Poland,Hospitals,2003,21.46
Poland,Hospitals,2004,23.1
Poland,Hospitals,2005,22.9
Poland,Hospitals,2006,21.89
Poland,Hospitals,2007,24.03
Poland,Hospitals,2008,23.5
Poland,Hospitals,2009,24.01
Poland,Hospitals,2010,25.05
Poland,Hospitals,2011,25.43
Poland,Hospitals,2012,27.27
Poland,Hospitals,2013,28.52
Poland,Hospitals,2014,28.83
Poland,Hospitals,2015,28.09
Poland,Hospitals,2016,28.02
Poland,Hospitals,2017,27.86
Poland,General hospitals,2004,21.79
Poland,General hospitals,2005,21.59
Poland,General hospitals,2006,20.58
Poland,General hospitals,2007,20.72
Poland,General hospitals,2008,20.3
Poland,General hospitals,2009,20.84
Poland,General hospitals,2010,21.98
Poland,General hospitals,2011,22.41
Poland,General hospitals,2012,24.33
Poland,General hospitals,2013,25.74
Poland,General hospitals,2014,26.1
Poland,General hospitals,2015,25.46
Poland,General hospitals,2016,25.49
Poland,General hospitals,2017,25.31
Poland,Publicly owned hospitals,2007,17.86
Poland,Publicly owned hospitals,2008,17.0
Poland,Publicly owned hospitals,2009,16.41
Poland,Publicly owned hospitals,2010,15.96
Poland,Publicly owned hospitals,2011,15.71
Poland,Not-for-profit privately owned hospitals,2007,0.0
Poland,Not-for-profit privately owned hospitals,2008,0.0
Poland,Not-for-profit privately owned hospitals,2009,0.0
Poland,Not-for-profit privately owned hospitals,2010,0.0
Poland,Not-for-profit privately owned hospitals,2011,0.0
Poland,For-profit privately owned hospitals,2007,6.16
Poland,For-profit privately owned hospitals,2008,6.5
Poland,For-profit privately owned hospitals,2009,7.6
Poland,For-profit privately owned hospitals,2010,9.1
Poland,For-profit privately owned hospitals,2011,9.72
Portugal,Hospitals,2000,21.87
Portugal,Hospitals,2001,21.52
Portugal,Hospitals,2002,21.02
Portugal,Hospitals,2003,20.94
Portugal,Hospitals,2004,21.18
Portugal,Hospitals,2005,21.14
Portugal,Hospitals,2006,21.0
Portugal,Hospitals,2007,21.44
Portugal,Hospitals,2008,21.12
Portugal,Hospitals,2009,21.1
Portugal,Hospitals,2010,21.85
Portugal,Hospitals,2011,21.41
Portugal,Hospitals,2012,21.78
Portugal,Hospitals,2013,21.61
Portugal,Hospitals,2014,21.63
Portugal,Hospitals,2015,21.72
Portugal,Hospitals,2016,21.79
Portugal,Hospitals,2017,21.84
Portugal,General hospitals,2000,15.35
Portugal,General hospitals,2001,15.15
Portugal,General hospitals,2002,15.07
Portugal,General hospitals,2003,15.3
Portugal,General hospitals,2004,15.26
Portugal,General hospitals,2005,15.23
Portugal,General hospitals,2006,15.21
Portugal,General hospitals,2007,15.75
Portugal,General hospitals,2008,16.01
Portugal,General hospitals,2009,16.09
Portugal,General hospitals,2010,16.08
Portugal,General hospitals,2011,15.53
Portugal,General hospitals,2012,16.17
Portugal,General hospitals,2013,16.07
Portugal,General hospitals,2014,16.25
Portugal,General hospitals,2015,16.32
Portugal,General hospitals,2016,16.56
Portugal,General hospitals,2017,16.6
Portugal,Publicly owned hospitals,2000,12.63
Portugal,Publicly owned hospitals,2001,12.26
Portugal,Publicly owned hospitals,2002,11.9
Portugal,Publicly owned hospitals,2003,12.24
Portugal,Publicly owned hospitals,2004,12.3
Portugal,Publicly owned hospitals,2005,12.28
Portugal,Publicly owned hospitals,2006,12.07
Portugal,Publicly owned hospitals,2007,11.95
Portugal,Publicly owned hospitals,2008,11.84
Portugal,Publicly owned hospitals,2009,11.54
Portugal,Publicly owned hospitals,2010,12.2
Portugal,Publicly owned hospitals,2011,11.65
Portugal,Publicly owned hospitals,2012,11.6
Portugal,Publicly owned hospitals,2013,11.38
Portugal,Publicly owned hospitals,2014,11.34
Portugal,Publicly owned hospitals,2015,11.01
Portugal,Publicly owned hospitals,2016,10.75
Portugal,Publicly owned hospitals,2017,10.78
Portugal,Not-for-profit privately owned hospitals,2000,5.05
Portugal,Not-for-profit privately owned hospitals,2001,5.11
Portugal,Not-for-profit privately owned hospitals,2002,4.99
Portugal,Not-for-profit privately owned hospitals,2003,4.88
Portugal,Not-for-profit privately owned hospitals,2004,5.06
Portugal,Not-for-profit privately owned hospitals,2005,5.05
Portugal,Not-for-profit privately owned hospitals,2006,4.66
Portugal,Not-for-profit privately owned hospitals,2007,4.74
Portugal,Not-for-profit privately owned hospitals,2008,4.55
Portugal,Not-for-profit privately owned hospitals,2009,4.64
Portugal,Not-for-profit privately owned hospitals,2010,4.73
Portugal,Not-for-profit privately owned hospitals,2011,5.21
Portugal,Not-for-profit privately owned hospitals,2012,5.04
Portugal,Not-for-profit privately owned hospitals,2013,5.26
Portugal,Not-for-profit privately owned hospitals,2014,4.81
Portugal,Not-for-profit privately owned hospitals,2015,5.21
Portugal,Not-for-profit privately owned hospitals,2016,5.33
Portugal,Not-for-profit privately owned hospitals,2017,5.63
Portugal,For-profit privately owned hospitals,2000,4.18
Portugal,For-profit privately owned hospitals,2001,4.15
Portugal,For-profit privately owned hospitals,2002,4.13
Portugal,For-profit privately owned hospitals,2003,3.82
Portugal,For-profit privately owned hospitals,2004,3.82
Portugal,For-profit privately owned hospitals,2005,3.81
Portugal,For-profit privately owned hospitals,2006,4.28
Portugal,For-profit privately owned hospitals,2007,4.74
Portugal,For-profit privately owned hospitals,2008,4.74
Portugal,For-profit privately owned hospitals,2009,4.92
Portugal,For-profit privately owned hospitals,2010,4.92
Portugal,For-profit privately owned hospitals,2011,4.55
Portugal,For-profit privately owned hospitals,2012,5.14
Portugal,For-profit privately owned hospitals,2013,4.97
Portugal,For-profit privately owned hospitals,2014,5.48
Portugal,For-profit privately owned hospitals,2015,5.5
Portugal,For-profit privately owned hospitals,2016,5.71
Portugal,For-profit privately owned hospitals,2017,5.44
Slovak Republic,Hospitals,2000,25.98
Slovak Republic,Hospitals,2001,25.47
Slovak Republic,Hospitals,2002,25.48
Slovak Republic,Hospitals,2003,25.68
Slovak Republic,Hospitals,2004,26.8
Slovak Republic,Hospitals,2005,26.43
Slovak Republic,Hospitals,2006,27.73
Slovak Republic,Hospitals,2007,27.72
Slovak Republic,Hospitals,2008,25.65
Slovak Republic,Hospitals,2009,25.99
Slovak Republic,Hospitals,2010,25.41
Slovak Republic,Hospitals,2011,25.93
Slovak Republic,Hospitals,2012,25.33
Slovak Republic,Hospitals,2013,25.12
Slovak Republic,Hospitals,2014,24.73
Slovak Republic,Hospitals,2015,24.71
Slovak Republic,Hospitals,2016,24.49
Slovak Republic,Hospitals,2017,24.08
Slovak Republic,General hospitals,2000,18.19
Slovak Republic,General hospitals,2001,17.66
Slovak Republic,General hospitals,2002,17.67
Slovak Republic,General hospitals,2003,17.87
Slovak Republic,General hospitals,2004,18.06
Slovak Republic,General hospitals,2005,15.45
Slovak Republic,General hospitals,2006,14.7
Slovak Republic,General hospitals,2007,14.88
Slovak Republic,General hospitals,2008,13.57
Slovak Republic,General hospitals,2009,14.11
Slovak Republic,General hospitals,2010,14.1
Slovak Republic,General hospitals,2011,14.08
Slovak Republic,General hospitals,2012,13.68
Slovak Republic,General hospitals,2013,13.67
Slovak Republic,General hospitals,2014,13.47
Slovak Republic,General hospitals,2015,13.46
Slovak Republic,General hospitals,2016,13.44
Slovak Republic,General hospitals,2017,13.24
Spain,Hospitals,2000,19.01
Spain,Hospitals,2001,18.8
Spain,Hospitals,2002,18.32
Spain,Hospitals,2003,17.56
Spain,Hospitals,2004,17.47
Spain,Hospitals,2005,17.2
Spain,Hospitals,2006,16.8
Spain,Hospitals,2007,16.89
Spain,Hospitals,2008,16.69
Spain,Hospitals,2009,16.61
Spain,Hospitals,2010,16.42
Spain,Hospitals,2011,16.32
Spain,Hospitals,2012,16.23
Spain,Hospitals,2013,16.39
Spain,Hospitals,2014,16.42
Spain,Hospitals,2015,16.47
Spain,Hospitals,2016,16.44
Spain,Hospitals,2017,16.68
Spain,General hospitals,2000,14.44
Spain,General hospitals,2001,13.83
Spain,General hospitals,2002,13.49
Spain,General hospitals,2003,12.92
Spain,General hospitals,2004,12.72
Spain,General hospitals,2005,12.46
Spain,General hospitals,2006,12.34
Spain,General hospitals,2007,12.36
Spain,General hospitals,2008,12.12
Spain,General hospitals,2009,12.14
Spain,General hospitals,2010,11.79
Spain,General hospitals,2011,11.83
Spain,General hospitals,2012,11.8
Spain,General hospitals,2013,11.93
Spain,General hospitals,2014,11.98
Spain,General hospitals,2015,12.01
Spain,General hospitals,2016,11.98
Spain,General hospitals,2017,12.13
Spain,Publicly owned hospitals,2000,7.81
Spain,Publicly owned hospitals,2001,7.66
Spain,Publicly owned hospitals,2002,7.43
Spain,Publicly owned hospitals,2003,7.11
Spain,Publicly owned hospitals,2004,6.97
Spain,Publicly owned hospitals,2005,6.78
Spain,Publicly owned hospitals,2006,6.51
Spain,Publicly owned hospitals,2007,6.59
Spain,Publicly owned hospitals,2008,6.62
Spain,Publicly owned hospitals,2009,6.75
Spain,Publicly owned hospitals,2010,7.36
Spain,Publicly owned hospitals,2011,7.4
Spain,Publicly owned hospitals,2012,7.44
Spain,Publicly owned hospitals,2013,7.44
Spain,Publicly owned hospitals,2014,7.42
Spain,Publicly owned hospitals,2015,7.39
Spain,Publicly owned hospitals,2016,7.38
Spain,Publicly owned hospitals,2017,7.38
Spain,Not-for-profit privately owned hospitals,2000,3.72
Spain,Not-for-profit privately owned hospitals,2001,3.6
Spain,Not-for-profit privately owned hospitals,2002,3.48
Spain,Not-for-profit privately owned hospitals,2003,3.34
Spain,Not-for-profit privately owned hospitals,2004,3.22
Spain,Not-for-profit privately owned hospitals,2005,3.21
Spain,Not-for-profit privately owned hospitals,2006,3.15
Spain,Not-for-profit privately owned hospitals,2007,3.1
Spain,Not-for-profit privately owned hospitals,2008,3.09
Spain,Not-for-profit privately owned hospitals,2009,3.08
Spain,Not-for-profit privately owned hospitals,2010,2.71
Spain,Not-for-profit privately owned hospitals,2011,2.59
Spain,Not-for-profit privately owned hospitals,2012,2.44
Spain,Not-for-profit privately owned hospitals,2013,2.49
Spain,Not-for-profit privately owned hospitals,2014,2.54
Spain,Not-for-profit privately owned hospitals,2015,2.56
Spain,Not-for-profit privately owned hospitals,2016,2.58
Spain,Not-for-profit privately owned hospitals,2017,2.6
Spain,For-profit privately owned hospitals,2000,7.47
Spain,For-profit privately owned hospitals,2001,7.54
Spain,For-profit privately owned hospitals,2002,7.41
Spain,For-profit privately owned hospitals,2003,7.11
Spain,For-profit privately owned hospitals,2004,7.29
Spain,For-profit privately owned hospitals,2005,7.22
Spain,For-profit privately owned hospitals,2006,7.14
Spain,For-profit privately owned hospitals,2007,7.21
Spain,For-profit privately owned hospitals,2008,6.99
Spain,For-profit privately owned hospitals,2009,6.77
Spain,For-profit privately owned hospitals,2010,6.36
Spain,For-profit privately owned hospitals,2011,6.33
Spain,For-profit privately owned hospitals,2012,6.35
Spain,For-profit privately owned hospitals,2013,6.46
Spain,For-profit privately owned hospitals,2014,6.45
Spain,For-profit privately owned hospitals,2015,6.52
Spain,For-profit privately owned hospitals,2016,6.48
Spain,For-profit privately owned hospitals,2017,6.7
Sweden,Hospitals,2000,10.03
Sweden,Hospitals,2001,8.66
Sweden,Hospitals,2002,8.96
Sweden,Hospitals,2003,9.04
Sweden,General hospitals,2000,9.02
Sweden,General hospitals,2001,8.54
Sweden,General hospitals,2002,8.63
Sweden,General hospitals,2003,8.71
Switzerland,Hospitals,2000,52.34
Switzerland,Hospitals,2001,50.62
Switzerland,Hospitals,2002,50.1
Switzerland,Hospitals,2003,48.24
Switzerland,Hospitals,2004,46.69
Switzerland,Hospitals,2005,45.31
Switzerland,Hospitals,2006,44.5
Switzerland,Hospitals,2007,42.51
Switzerland,Hospitals,2008,41.58
Switzerland,Hospitals,2009,40.42
Switzerland,Hospitals,2010,38.34
Switzerland,Hospitals,2011,37.92
Switzerland,Hospitals,2012,37.26
Switzerland,Hospitals,2013,36.22
Switzerland,Hospitals,2014,35.29
Switzerland,Hospitals,2015,34.77
Switzerland,Hospitals,2016,33.8
Switzerland,Hospitals,2017,33.25
Switzerland,General hospitals,2000,32.01
Switzerland,General hospitals,2001,30.43
Switzerland,General hospitals,2002,29.93
Switzerland,General hospitals,2003,28.21
Switzerland,General hospitals,2004,27.06
Switzerland,General hospitals,2005,25.82
Switzerland,General hospitals,2006,24.05
Switzerland,General hospitals,2007,22.65
Switzerland,General hospitals,2008,22.1
Switzerland,General hospitals,2009,21.44
Switzerland,General hospitals,2010,15.46
Switzerland,General hospitals,2011,15.17
Switzerland,General hospitals,2012,14.51
Switzerland,General hospitals,2013,13.97
Switzerland,General hospitals,2014,13.19
Switzerland,General hospitals,2015,12.8
Switzerland,General hospitals,2016,12.18
Switzerland,General hospitals,2017,12.07
Turkey,Hospitals,2000,17.98
Turkey,Hospitals,2001,18.4
Turkey,Hospitals,2002,17.51
Turkey,Hospitals,2003,17.58
Turkey,Hospitals,2004,18.0
Turkey,Hospitals,2005,17.48
Turkey,Hospitals,2006,17.36
Turkey,Hospitals,2007,18.77
Turkey,Hospitals,2008,19.0
Turkey,Hospitals,2009,19.28
Turkey,Hospitals,2010,19.69
Turkey,Hospitals,2011,19.58
Turkey,Hospitals,2012,19.73
Turkey,Hospitals,2013,19.92
Turkey,Hospitals,2014,19.8
Turkey,Hospitals,2015,19.6
Turkey,Hospitals,2016,19.05
Turkey,Hospitals,2017,18.9
Turkey,General hospitals,2000,15.54
Turkey,General hospitals,2001,15.91
Turkey,General hospitals,2002,14.32
Turkey,General hospitals,2003,14.36
Turkey,General hospitals,2004,14.91
Turkey,General hospitals,2005,14.36
Turkey,General hospitals,2006,14.29
Turkey,General hospitals,2007,15.65
Turkey,General hospitals,2008,15.89
Turkey,General hospitals,2009,16.34
Turkey,General hospitals,2010,16.73
Turkey,General hospitals,2011,16.99
Turkey,General hospitals,2012,17.84
Turkey,General hospitals,2013,18.08
Turkey,General hospitals,2014,18.06
Turkey,General hospitals,2015,17.98
Turkey,General hospitals,2016,17.47
Turkey,General hospitals,2017,17.48
Turkey,Publicly owned hospitals,2000,13.8
Turkey,Publicly owned hospitals,2001,14.07
Turkey,Publicly owned hospitals,2002,13.18
Turkey,Publicly owned hospitals,2003,13.25
Turkey,Publicly owned hospitals,2004,13.67
Turkey,Publicly owned hospitals,2005,12.93
Turkey,Publicly owned hospitals,2006,12.34
Turkey,Publicly owned hospitals,2007,13.34
Turkey,Publicly owned hospitals,2008,13.16
Turkey,Publicly owned hospitals,2009,12.83
Turkey,Publicly owned hospitals,2010,12.8
Turkey,Publicly owned hospitals,2011,12.58
Turkey,Publicly owned hospitals,2012,12.3
Turkey,Publicly owned hospitals,2013,12.46
Turkey,Publicly owned hospitals,2014,12.36
Turkey,Publicly owned hospitals,2015,12.13
Turkey,Publicly owned hospitals,2016,11.64
Turkey,Publicly owned hospitals,2017,11.57
Turkey,Not-for-profit privately owned hospitals,2000,0.0
Turkey,Not-for-profit privately owned hospitals,2001,0.0
Turkey,Not-for-profit privately owned hospitals,2002,0.0
Turkey,Not-for-profit privately owned hospitals,2003,0.0
Turkey,Not-for-profit privately owned hospitals,2004,0.0
Turkey,Not-for-profit privately owned hospitals,2005,0.0
Turkey,Not-for-profit privately owned hospitals,2006,0.0
Turkey,Not-for-profit privately owned hospitals,2007,0.0
Turkey,Not-for-profit privately owned hospitals,2008,0.0
Turkey,Not-for-profit privately owned hospitals,2009,0.0
Turkey,Not-for-profit privately owned hospitals,2010,0.0
Turkey,Not-for-profit privately owned hospitals,2011,0.0
Turkey,Not-for-profit privately owned hospitals,2012,0.0
Turkey,Not-for-profit privately owned hospitals,2013,0.0
Turkey,Not-for-profit privately owned hospitals,2014,0.0
Turkey,Not-for-profit privately owned hospitals,2015,0.0
Turkey,Not-for-profit privately owned hospitals,2016,0.0
Turkey,Not-for-profit privately owned hospitals,2017,0.0
Turkey,For-profit privately owned hospitals,2000,4.18
Turkey,For-profit privately owned hospitals,2001,4.33
Turkey,For-profit privately owned hospitals,2002,4.33
Turkey,For-profit privately owned hospitals,2003,4.33
Turkey,For-profit privately owned hospitals,2004,4.33
Turkey,For-profit privately owned hospitals,2005,4.54
Turkey,For-profit privately owned hospitals,2006,5.02
Turkey,For-profit privately owned hospitals,2007,5.43
Turkey,For-profit privately owned hospitals,2008,5.84
Turkey,For-profit privately owned hospitals,2009,6.45
Turkey,For-profit privately owned hospitals,2010,6.89
Turkey,For-profit privately owned hospitals,2011,6.99
Turkey,For-profit privately owned hospitals,2012,7.42
Turkey,For-profit privately owned hospitals,2013,7.46
Turkey,For-profit privately owned hospitals,2014,7.44
Turkey,For-profit privately owned hospitals,2015,7.47
Turkey,For-profit privately owned hospitals,2016,7.4
Turkey,For-profit privately owned hospitals,2017,7.33
United Kingdom,Hospitals,2012,27.43
United Kingdom,Hospitals,2013,25.65
United Kingdom,Hospitals,2014,24.27
United Kingdom,Hospitals,2015,28.9
United Kingdom,Hospitals,2016,29.29
United Kingdom,Hospitals,2017,29.06
United Kingdom,Hospitals,2018,28.82
United Kingdom,General hospitals,2012,14.76
United Kingdom,General hospitals,2013,13.61
United Kingdom,General hospitals,2014,13.05
United Kingdom,General hospitals,2015,11.78
United Kingdom,General hospitals,2016,11.64
United Kingdom,General hospitals,2017,11.5
United Kingdom,General hospitals,2018,11.39
United States,Hospitals,2000,20.59
United States,Hospitals,2001,20.36
United States,Hospitals,2002,20.14
United States,Hospitals,2003,19.87
United States,Hospitals,2004,19.67
United States,Hospitals,2005,19.48
United States,Hospitals,2006,19.26
United States,Hospitals,2007,18.95
United States,Hospitals,2008,19.12
United States,Hospitals,2009,18.89
United States,Hospitals,2010,18.6
United States,Hospitals,2011,18.37
United States,Hospitals,2012,18.23
United States,Hospitals,2013,17.98
United States,Hospitals,2014,17.66
United States,Hospitals,2015,17.33
United States,Hospitals,2016,17.11
United States,General hospitals,2000,16.98
United States,General hospitals,2001,16.72
United States,General hospitals,2002,16.54
United States,General hospitals,2003,16.3
United States,General hospitals,2004,16.11
United States,General hospitals,2005,15.9
United States,General hospitals,2006,15.64
United States,General hospitals,2007,15.48
United States,General hospitals,2008,15.3
United States,General hospitals,2009,15.16
United States,General hospitals,2010,14.88
United States,General hospitals,2011,14.8
United States,General hospitals,2012,14.58
United States,General hospitals,2013,14.42
United States,General hospitals,2014,14.15
United States,General hospitals,2015,13.88
United States,General hospitals,2016,13.75
United States,Publicly owned hospitals,2006,5.34
United States,Publicly owned hospitals,2007,5.25
United States,Publicly owned hospitals,2008,5.17
United States,Publicly owned hospitals,2009,5.06
United States,Publicly owned hospitals,2010,4.93
United States,Publicly owned hospitals,2011,4.78
United States,Publicly owned hospitals,2012,4.69
United States,Publicly owned hospitals,2013,4.56
United States,Publicly owned hospitals,2014,4.47
United States,Publicly owned hospitals,2015,4.37
United States,Publicly owned hospitals,2016,4.25
United States,Not-for-profit privately owned hospitals,2006,10.28
United States,Not-for-profit privately owned hospitals,2007,10.15
United States,Not-for-profit privately owned hospitals,2008,10.07
United States,Not-for-profit privately owned hospitals,2009,9.96
United States,Not-for-profit privately owned hospitals,2010,9.8
United States,Not-for-profit privately owned hospitals,2011,9.73
United States,Not-for-profit privately owned hospitals,2012,9.6
United States,Not-for-profit privately owned hospitals,2013,9.56
United States,Not-for-profit privately owned hospitals,2014,9.38
United States,Not-for-profit privately owned hospitals,2015,9.21
United States,Not-for-profit privately owned hospitals,2016,9.15
United States,For-profit privately owned hospitals,2006,3.64
United States,For-profit privately owned hospitals,2007,3.55
United States,For-profit privately owned hospitals,2008,3.88
United States,For-profit privately owned hospitals,2009,3.87
United States,For-profit privately owned hospitals,2010,3.87
United States,For-profit privately owned hospitals,2011,3.86
United States,For-profit privately owned hospitals,2012,3.94
United States,For-profit privately owned hospitals,2013,3.86
United States,For-profit privately owned hospitals,2014,3.81
United States,For-profit privately owned hospitals,2015,3.75
United States,For-profit privately owned hospitals,2016,3.72
Chile,Hospitals,2000,26.76
Chile,Hospitals,2001,26.97
Chile,Hospitals,2002,26.74
Chile,Hospitals,2003,25.32
Chile,Hospitals,2004,25.18
Chile,Hospitals,2005,24.81
Chile,Hospitals,2006,24.98
Chile,Hospitals,2007,24.72
Chile,Hospitals,2008,25.05
Chile,Hospitals,2009,23.82
Chile,Hospitals,2010,24.32
Chile,Hospitals,2011,22.31
Chile,Hospitals,2012,22.01
Chile,Hospitals,2013,22.06
Chile,Hospitals,2014,20.37
Chile,Hospitals,2015,20.16
Chile,Hospitals,2016,19.57
Chile,Hospitals,2017,19.48
Chile,General hospitals,2000,18.96
Chile,General hospitals,2001,19.52
Chile,General hospitals,2002,19.34
Chile,General hospitals,2003,18.06
Chile,General hospitals,2004,18.06
Chile,General hospitals,2005,17.26
Chile,General hospitals,2006,17.51
Chile,General hospitals,2007,17.33
Chile,General hospitals,2008,17.38
Chile,General hospitals,2009,16.35
Chile,General hospitals,2010,17.05
Chile,General hospitals,2011,14.49
Chile,General hospitals,2012,14.62
Chile,General hospitals,2013,14.92
Chile,General hospitals,2014,13.52
Chile,General hospitals,2015,13.38
Chile,General hospitals,2016,13.47
Chile,General hospitals,2017,13.44
Chile,Publicly owned hospitals,2000,14.74
Chile,Publicly owned hospitals,2001,14.45
Chile,Publicly owned hospitals,2002,14.3
Chile,Publicly owned hospitals,2003,14.02
Chile,Publicly owned hospitals,2004,13.94
Chile,Publicly owned hospitals,2005,13.55
Chile,Publicly owned hospitals,2006,13.41
Chile,Publicly owned hospitals,2007,13.27
Chile,Publicly owned hospitals,2008,13.54
Chile,Publicly owned hospitals,2009,13.39
Chile,Publicly owned hospitals,2010,13.54
Chile,Publicly owned hospitals,2011,12.34
Chile,Publicly owned hospitals,2012,12.1
Chile,Publicly owned hospitals,2013,12.42
Chile,Publicly owned hospitals,2014,11.9
Chile,Publicly owned hospitals,2015,11.83
Chile,Publicly owned hospitals,2016,11.43
Chile,Publicly owned hospitals,2017,11.43
Chile,For-profit privately owned hospitals,2000,12.01
Chile,For-profit privately owned hospitals,2001,12.52
Chile,For-profit privately owned hospitals,2002,12.45
Chile,For-profit privately owned hospitals,2003,11.3
Chile,For-profit privately owned hospitals,2004,11.25
Chile,For-profit privately owned hospitals,2005,11.26
Chile,For-profit privately owned hospitals,2006,11.57
Chile,For-profit privately owned hospitals,2007,11.45
Chile,For-profit privately owned hospitals,2008,11.51
Chile,For-profit privately owned hospitals,2009,10.43
Chile,For-profit privately owned hospitals,2010,10.78
Chile,For-profit privately owned hospitals,2011,9.97
Chile,For-profit privately owned hospitals,2012,9.92
Chile,For-profit privately owned hospitals,2013,9.64
Chile,For-profit privately owned hospitals,2014,8.47
Chile,For-profit privately owned hospitals,2015,8.33
Chile,For-profit privately owned hospitals,2016,8.14
Chile,For-profit privately owned hospitals,2017,8.05
Estonia,Hospitals,2000,48.68
Estonia,Hospitals,2001,48.27
Estonia,Hospitals,2002,36.97
Estonia,Hospitals,2003,35.02
Estonia,Hospitals,2004,36.7
Estonia,Hospitals,2005,39.12
Estonia,Hospitals,2006,40.09
Estonia,Hospitals,2007,41.02
Estonia,Hospitals,2008,43.38
Estonia,Hospitals,2009,42.71
Estonia,Hospitals,2010,42.81
Estonia,Hospitals,2011,41.43
Estonia,Hospitals,2012,42.34
Estonia,Hospitals,2013,23.52
Estonia,Hospitals,2014,22.82
Estonia,Hospitals,2015,22.81
Estonia,Hospitals,2016,22.8
Estonia,Hospitals,2017,22.77
Estonia,General hospitals,2000,40.09
Estonia,General hospitals,2001,39.62
Estonia,General hospitals,2002,26.82
Estonia,General hospitals,2003,18.24
Estonia,General hospitals,2004,17.61
Estonia,General hospitals,2005,18.45
Estonia,General hospitals,2006,18.56
Estonia,General hospitals,2007,17.9
Estonia,General hospitals,2008,17.95
Estonia,General hospitals,2009,17.98
Estonia,General hospitals,2010,18.03
Estonia,General hospitals,2011,17.33
Estonia,General hospitals,2012,16.63
Estonia,General hospitals,2013,16.69
Estonia,General hospitals,2014,15.98
Estonia,General hospitals,2015,15.96
Estonia,General hospitals,2016,15.96
Estonia,General hospitals,2017,15.94
Estonia,Publicly owned hospitals,2000,41.52
Estonia,Publicly owned hospitals,2001,41.06
Estonia,Publicly owned hospitals,2002,26.82
Estonia,Publicly owned hospitals,2003,22.62
Estonia,Publicly owned hospitals,2004,24.95
Estonia,Publicly owned hospitals,2005,25.83
Estonia,Publicly owned hospitals,2006,25.99
Estonia,Publicly owned hospitals,2007,27.6
Estonia,Publicly owned hospitals,2008,26.92
Estonia,Publicly owned hospitals,2009,26.98
Estonia,Publicly owned hospitals,2010,27.04
Estonia,Publicly owned hospitals,2011,27.12
Estonia,Publicly owned hospitals,2012,27.22
Estonia,Publicly owned hospitals,2013,15.17
Estonia,Publicly owned hospitals,2014,15.21
Estonia,Publicly owned hospitals,2015,15.2
Estonia,Publicly owned hospitals,2016,15.2
Estonia,Publicly owned hospitals,2017,15.18
Estonia,Not-for-profit privately owned hospitals,2002,2.17
Estonia,Not-for-profit privately owned hospitals,2003,3.65
Estonia,Not-for-profit privately owned hospitals,2004,3.67
Estonia,Not-for-profit privately owned hospitals,2005,5.91
Estonia,Not-for-profit privately owned hospitals,2006,5.94
Estonia,Not-for-profit privately owned hospitals,2007,6.71
Estonia,Not-for-profit privately owned hospitals,2008,7.48
Estonia,Not-for-profit privately owned hospitals,2009,7.49
Estonia,Not-for-profit privately owned hospitals,2010,7.51
Estonia,Not-for-profit privately owned hospitals,2011,6.03
Estonia,Not-for-profit privately owned hospitals,2012,7.56
Estonia,Not-for-profit privately owned hospitals,2013,2.28
Estonia,Not-for-profit privately owned hospitals,2014,2.28
Estonia,Not-for-profit privately owned hospitals,2015,2.28
Estonia,Not-for-profit privately owned hospitals,2016,2.28
Estonia,Not-for-profit privately owned hospitals,2017,2.28
Estonia,For-profit privately owned hospitals,2000,7.16
Estonia,For-profit privately owned hospitals,2001,7.2
Estonia,For-profit privately owned hospitals,2002,7.97
Estonia,For-profit privately owned hospitals,2003,8.75
Estonia,For-profit privately owned hospitals,2004,8.07
Estonia,For-profit privately owned hospitals,2005,7.38
Estonia,For-profit privately owned hospitals,2006,8.17
Estonia,For-profit privately owned hospitals,2007,6.71
Estonia,For-profit privately owned hospitals,2008,8.97
Estonia,For-profit privately owned hospitals,2009,8.24
Estonia,For-profit privately owned hospitals,2010,8.26
Estonia,For-profit privately owned hospitals,2011,8.29
Estonia,For-profit privately owned hospitals,2012,7.56
Estonia,For-profit privately owned hospitals,2013,6.07
Estonia,For-profit privately owned hospitals,2014,5.33
Estonia,For-profit privately owned hospitals,2015,5.32
Estonia,For-profit privately owned hospitals,2016,5.32
Estonia,For-profit privately owned hospitals,2017,5.31
Israel,Hospitals,2000,13.67
Israel,Hospitals,2001,13.82
Israel,Hospitals,2002,13.55
Israel,Hospitals,2003,13.3
Israel,Hospitals,2004,13.22
Israel,Hospitals,2005,12.41
Israel,Hospitals,2006,11.48
Israel,Hospitals,2007,11.84
Israel,Hospitals,2008,11.63
Israel,Hospitals,2009,11.36
Israel,Hospitals,2010,11.28
Israel,Hospitals,2011,11.2
Israel,Hospitals,2012,10.87
Israel,Hospitals,2013,10.67
Israel,Hospitals,2014,10.35
Israel,Hospitals,2015,10.02
Israel,Hospitals,2016,9.83
Israel,Hospitals,2017,9.76
Israel,Hospitals,2018,9.58
Israel,General hospitals,2000,7.63
Israel,General hospitals,2001,7.45
Israel,General hospitals,2002,7.31
Israel,General hospitals,2003,7.03
Israel,General hospitals,2004,6.9
Israel,General hospitals,2005,6.64
Israel,General hospitals,2006,6.38
Israel,General hospitals,2007,6.41
Israel,General hospitals,2008,6.29
Israel,General hospitals,2009,6.01
Israel,General hospitals,2010,6.03
Israel,General hospitals,2011,5.92
Israel,General hospitals,2012,5.69
Israel,General hospitals,2013,5.58
Israel,General hospitals,2014,5.36
